"geolayers/TIFF/masked/crop_masked_avg_rough_30" "agp_250" "alley_30" "annual_precip" "aspect_30" "barren_30" "bdrock_ss2_st" "bd_ss2_30" "bd_ss2_st_30" "bedrock_ss2" "bike_pat_30" "dem_30" "eastness_30" "grass_herb_30" "imperv_30" "lat_gcs_30" "local_ro_30" "lon_gcs_30" "m2_01_precip" "m2_01tmin" "m2_02_precip" "m2_02tmax" "m2_02tmean" "m2_02tmin" "m2_03_precip" "m2_03tmax" "m2_03tmean" "m2_03tmin" "m2_04_precip" "m2_04tmax" "m2_04tmean" "m2_04tmin" "m2_05_precip" "m2_05tmax" "m2_05tmean" "m2_05tmin" "m2_06_precip" "m2_06tmax" "m2_06tmean" "m2_06tmin" "m2_07_precip" "m2_07tmax" "m2_07tmean" "m2_07tmin" "m2_08_precip" "m2_08tmax" "m2_08tmean" "m2_08tmin" "m2_09_precip" "m2_09tmax" "m2_09tmean" "m2_09tmin" "m2_10_precip" "m2_10tmax" "m2_10tmean" "m2_10tmin" "m2_11_precip" "m2_11tmax" "m2_11tmean" "m2_11tmin" "m2_12_precip" "m2_12tmax" "m2_12tmean" "m2_12tmin" "m2_ann_precip" "m2_anntmax" "m2_anntmean" "m2_anntmin" "nlcd_30" "northness_30" "parking_30" "pedestri_30" "primary_30" "private_30" "pr_ss2" "pr_ss2_st" "ramps_30" "road_30" "secondar_30" "service_30" "shrub_30" "slope_30" "summer_precip" "surfarea_30" "tree_30" "tree_err_30" "vehicula_30" "win_precip"
"etort-141" 1.00078284740448 101.611791082234 0 145.891689379938 92.4369235809587 0 201 1.61000001430511 1.61000001430511 201 0 911.8774953325 0.998801036036886 0 0 35.5844711354313 0 -115.465074905661 21.2273899288357 1.08976142289781 26.4994916001095 15.6529559791024 9.37287527730019 3.08431782464118 24.9498687924697 19.5729701912433 12.7331092406538 5.8931568966572 6.0434056660933 23.9031679912846 16.6630119068189 9.41430172267027 4.84993870609432 29.4944130103217 22.0900936404582 14.6843299034738 1.30715495953174 34.9458445299267 27.3128910153584 19.6713800297503 18.203408299715 38.2218406214419 30.7585659816672 23.2853831145154 11.4667246802235 37.1745978618478 29.867218920305 22.5598399912779 9.44403729912975 33.1117110080717 25.6941098237845 18.2750776098903 10.9030318398998 25.8788211273016 18.6384894104964 11.3895902665653 11.202887903674 18.2044003841589 11.5927175138522 4.97959041915322 19.6782695422348 12.7459057778029 6.83849017343586 0.922597765731176 165.775612954839 25.191617037982 18.2328403952515 11.2726335137182 52 -0.0425080922374298 0 0 0 0 0 0 0 287.988073207853 0 0 1 1.89552085772351 NA 776.572652545256 0 0 0 100.29110031134
"etort-142" 1.02042305469513 103.899914942269 0 246.410413974636 202.463307596078 0 15 1.50999999046326 1.50999999046326 15 0 1111.81678870737 -0.381588689655747 0 0 35.5081334543745 0 -115.489282974509 20.7576454924051 1.00259844688798 26.9543968319112 14.4723177055045 8.58872448821285 2.70460764056387 22.3429776925311 18.0746004125339 11.501413353637 4.92348134187587 7.2595787330816 22.0680462361433 15.184120046819 8.2907173572041 4.42999671274072 27.7859802032427 20.5383402119478 13.2864775927329 1.05220719486586 33.2359799370221 25.7087696107699 18.1763035608997 20.7428979520879 36.3941674624776 29.120487749851 21.8377131345668 16.6876762127629 35.3890671435528 28.2570997760708 21.1212925702914 11.8239458781667 31.472753953028 24.3166445138507 17.156313350484 10.7842511698319 24.333519726656 17.6224866554363 10.9058164744628 11.5943187065116 17.1666047843395 10.9422465942677 4.71210977722097 18.1291123269656 11.9833167978765 6.37582815357372 0.763594177344398 172.559009865356 23.7437610999744 17.0759287660869 10.4075736755266 52 0.7773259165737 0 0 0 0 1 1 0 62.2790647953692 0 0 1 6.18874495837036 NA 785.754352452732 0 0.884061879992377 0 108.648343755267
"etort-143" 1.00151133537292 101.497148289059 0 104.524634219779 48.7625874938022 0 201 1.61000001430511 1.61000001430511 201 0 942.882540325453 0.747024676482401 0 0 35.4962753884483 0 -115.450964955503 22.0862466523559 1.06423368351901 27.560891903788 15.3561153001703 9.18327369655075 3.00419186212603 23.0836840090127 19.2876633196763 12.5337517412701 5.77359968398028 6.62612349627313 23.4075429282446 16.3299920859475 9.24716566447173 4.99847593594424 29.1475010152913 21.8428868612631 14.5373072745128 1.12288875920102 34.5813026680017 27.0675010915853 19.5536997881129 21.0516489473546 37.7347994232817 30.4337522359484 23.1271650092761 13.0942888176206 36.7057234520103 29.5765362552572 22.44192148142 10.5942542587852 32.7039456296014 25.3491207473304 17.9933320951635 11.3724528661138 25.5312026577032 18.4187176674094 11.2980096229856 12.1421714569748 17.8961153145574 11.3934256115993 4.88154902434736 18.9330803933577 12.5322979103529 6.74270656895991 0.951338041534636 172.666213203644 24.8395774314182 18.0019162304429 11.1595300317129 52 0.655018996103624 0 0 0 0 0 0 0 89.7476701184148 0 0 1 2.55659750203907 NA 777.841881592073 0 0.0661977486659843 0 75.525762804387
"etort-144" 1.0022064447403 105.286637175966 0 136.861259006868 59.7692550930646 0 99 1.53999996185303 1.53999996185303 99 0 1062.26304514484 0.863976721993734 0 14.6525750960805 35.5363123202433 0.989096231863942 -115.492864984604 21.5067334043904 0.883703500884246 27.3038031366414 14.9543509511546 8.84366817012169 2.73286537684448 23.0112462782995 18.6456426987134 11.8886769413233 5.12640471317895 6.97882831084867 22.6706750132296 15.6440507932297 8.61283400879415 4.92147187897412 28.375248387165 21.039708810913 13.6942915666309 1.18069878574703 33.8252482971094 26.220111430614 18.6148723602589 20.9562562507811 36.9798036456259 29.5951662281958 22.2059551877002 14.5862200729284 35.9605060869253 28.7254885001093 21.4805920141175 10.919591204092 32.0059842746136 24.7322969044752 17.458606660809 11.2699957184594 24.8409008533571 17.9136345699135 10.9763683948789 11.6506691140154 17.4840715529349 11.0558851165134 4.62239213463494 18.8178877416383 12.2484656986035 6.47983548187661 0.706612987720338 173.103396345905 24.2457972060997 17.4241366643499 10.5925975431796 52 0.503466657096523 0 0 0 0 0 0 0 10.5142166707625 0 0 1 3.15671388943081 NA 778.03191098734 0 0 0 95.2907520044454
"etort-145" 1.00468385219574 103.307878584435 0 154.116428366578 25.2788712983609 0 99 1.53999996185303 1.53999996185303 99 0 1121.92835691339 0.409915250053205 0 0 35.5765267208618 0 -115.510446914938 21.8274922285023 1.43294500233112 27.5556322991211 14.135587760896 8.55610024901851 2.97658712830465 23.1836560150914 17.738366360235 11.4428886763578 5.13747774468707 7.99987177703198 21.9041743462461 15.1836177035624 8.4531285606404 5.0475356038231 27.5511443090174 20.3612768379971 13.1614084405916 1.30912725643373 33.0111447630775 25.6383123751262 18.2654799744653 20.8403458333677 36.1669516883805 29.0524196793828 21.9350673312727 16.9233449012945 35.2213294465454 28.2123785277682 21.2033358468866 11.9071814940133 31.3201489764587 24.2057701469091 17.0814591075112 11.5504382090337 24.2245923832423 17.619640891367 11.0118711225803 11.8792404021562 17.0599246705974 11.0965217812444 5.13029975119915 19.2919386260972 11.7734956550901 6.44631556740799 1.1163565911194 179.315802921081 23.5200714488618 17.0500185269783 10.5727832269466 52 0.871740315662133 0 0 0 0 0 0 0 457.002025463459 0 0 1 2.86241079000307 NA 778.85381649952 0 0.504777083961179 0 117.48189986078
"etort-146" 1.00019335746765 102.137844143351 0 143.33275240739 96.0370437790708 0 201 1.62999999523163 1.62999999523163 201 0 815.048294353344 0.994354089156778 0 0 35.604366519462 0 -115.42687616754 17.6380936268106 0.935825351904373 24.3863673347678 16.2690146328989 9.57389989913238 2.8768049042227 18.0339119296484 20.3096260502638 13.2812704205816 6.24902422698531 5.20266845953907 24.648641679732 17.1316435326671 9.61051607500541 3.60539188792161 30.2009943611468 22.6187487708302 15.0265028542511 1.47174090339137 35.6683654761268 27.912964730724 20.1475639258943 12.9532151221154 38.9771767760729 31.1560487566888 23.3322916597437 12.1791286343219 37.9051605500853 30.4292795531584 22.9492693015871 7.84945817473486 33.7864204260833 26.1003731184241 18.4075658116853 8.37637753522099 26.5365539874457 18.9602036523214 11.375834809148 10.160229501972 18.8722552441707 11.9327614593331 4.98865840222321 14.8347749615951 13.2786416739358 7.08447694779476 0.882292382884532 136.691362894594 25.8677530421921 18.634644632663 11.3995558293402 52 -0.105158589864732 0 0 0 0 0 0 0 529.230198010144 0 0 1 0.912330863673254 NA 775.885159178304 0 0 0 97.6375504590388
"etort-147" 1.00058233737946 102.14723626908 0 241.337379336297 207.851252661584 0 109 1.5900000333786 1.5900000333786 109 0 1032.23927969509 -0.465331893337326 0 0 35.4976435001633 0 -115.248755153093 21.4945544664162 0.965365322222944 27.5195945643136 14.945086672314 8.86611345676882 2.78713982944262 23.3544516498495 18.7840860539322 12.037265584801 5.290337823623 6.71910469872295 22.8640042796967 15.7520828250078 8.64016136252764 4.11003545300812 28.461360748269 21.174072096568 13.8768665663435 1.56568994343081 33.8613856096476 26.3360854127226 18.8032686084854 19.3708043191907 37.1091844234106 29.7488370531869 22.3785725806724 15.2195529571542 36.101546642623 28.9164090080574 21.7212983440993 10.3560755471116 32.1842180900892 24.8573703051597 17.5205508777373 11.0141702821367 25.0768342243102 18.0757407560187 11.0646723079633 11.1872737065378 17.4852709518304 11.0838030024908 4.68225405846042 20.0183198552886 12.2309208086279 6.56411323694307 0.897224177611118 171.929626203233 24.3371026352602 17.5301745700967 10.7156748908267 52 -0.880795265562396 0 0 0 0 5 5 0 482.435646364622 0 0 1 1.81674722494767 NA 777.196747369686 0 0.0661977486625179 0 143.497104086699
"etort-148" 1.00099444389343 101.177669896469 0 218.464326679946 212.221366977847 0 51 1.5900000333786 1.5900000333786 51 0 903.297031674838 -0.53297363111751 0 0 35.5335963937458 0 -115.308162788634 19.2606197042829 0.949405138941297 25.7268461256744 15.6257670237351 9.2966934192061 2.96748543381498 19.9797949248406 19.6616658046094 12.7763431560756 5.88897028318767 5.45848894759465 23.8383531545991 16.5583966296108 9.27734717813613 3.40759537501221 29.4484843818899 22.0382227014561 14.6278266065918 1.61108756808858 34.858484071772 27.2394401703599 19.6193072567434 14.6039513949846 38.0994455524459 30.5859542189168 23.0635517198093 13.6185483237599 37.0972609987898 29.798087483468 22.4968635793014 8.65883725317659 33.0580926998106 25.5040786594128 17.9478802490355 9.23474911361156 25.877825757232 18.5266938108022 11.1676105339464 10.2560674775868 18.1827569477474 11.4987406028957 4.80690907912937 16.3950741130537 12.76127056718 6.85176006772824 0.933340210541556 148.211661578576 25.1600109969364 18.1556891581373 11.1435517475313 52 -0.845643478060029 0 0 0 0 0 0 0 381.579505941112 0 0 1 2.26538274980906 NA 777.115901852761 0 0.95025962866239 0 121.979458490655
"etort-149" 1.00103664398193 102.206377074969 0 161.216922966741 95.0612947784213 0 201 1.61000001430511 1.61000001430511 201 0 978.677195457077 0.995752582564858 0 0 35.5841358256235 0 -115.480895070249 21.9146624324599 1.00855328353149 27.1146818743455 15.2825835631229 9.13281203306616 2.98145951084427 25.7862567035138 19.0278318355654 12.2709989095916 5.51265419281987 6.67889193801638 23.3215853945753 16.1686366717924 9.01259533065135 5.64533765440872 28.9102898183998 21.5648246777876 14.2093597957402 1.23368444575319 34.3702898777656 26.749131202892 19.1245960552564 21.8725074357243 37.640724157749 30.1917167114509 22.7358003707991 12.8010480856372 36.6041015798944 29.3146548849323 22.0202511135382 10.3751868757802 32.5770408375948 25.2244449748485 17.8649414678551 11.6409652119969 25.3863789945826 18.3170883975559 11.241174730348 11.5140113464122 17.8180541809324 11.3253276413892 4.82597862878875 21.6500815248723 12.4726475072686 6.67445676057878 0.871223074646982 178.227312078895 24.714359849539 17.836876572544 10.950903826222 52 -0.0881992460428544 0 0 0 0 0 0 0 56.3978450238683 0 0 1 2.20926795150192 NA 776.819719710273 0 0 0 108.116829802276
"etort-150" 1.00124025344849 101.399455862038 0 245.246532729117 248.942741685893 0 109 1.5900000333786 1.5900000333786 109 0 939.999497596086 -0.932432824691741 0 0 35.4765023775624 0 -115.26879407822 19.7572533710888 0.990477054629789 25.6837042211823 15.4180233777316 9.19421406493741 2.96666623655999 20.4835391168188 19.4664848124238 12.6265567980198 5.78036737304946 5.52677865856927 23.5551248373009 16.3851373631388 9.211350943347 3.33239301695829 29.1911590146555 21.851266542931 14.5113148782298 1.54834130820853 34.6311595418671 27.0873961736408 19.5374328302014 16.1672590373813 37.7889567484004 30.405171814021 23.0213868909309 14.0357346545581 36.7888616470904 29.6050416001646 22.411278606562 9.13780035261849 32.8327334274878 25.2956592070004 17.7548087645279 9.68313887604984 25.6502834594765 18.426604888621 11.1929631585457 10.5721007218262 17.9680232062355 11.3904750671763 4.81292697843583 17.6572667503955 12.6094076785079 6.74486428804245 0.880226050026618 153.585310522381 24.9402240094093 18.0165924435203 11.0928658013025 52 -0.358976225184971 0 0 0 0 5 5 0 81.2010809348818 0 0 1 1.69961057840899 NA 777.503049193804 0 0 0 133.288804742125
"etort-151" 1.00039720535278 102.364962024102 0 243.709347996793 276.070909059253 0 201 1.62000000476837 1.62000000476837 201 0 871.43882995698 -0.994343307051667 0 0 35.5160111971425 0 -115.306807821747 19.9806364278832 1.01198984303886 25.8664316752467 15.862839490863 9.44861502389409 3.0298318449859 20.6007859700035 19.9453877107386 13.0649009588696 6.17911130077908 5.69248807988721 24.1680536750575 16.8581561205102 9.54668674292589 2.97700262314744 29.8194381648253 22.4099954940189 14.9943935841195 1.6445862961464 35.253300281262 27.6462646297034 20.0346719860035 14.4949493657383 38.4203228624427 30.8766328123044 23.3229437079842 13.6648769207575 37.3866120744154 30.1342745985485 22.8780951128238 8.93275794789745 33.357628783177 25.6977585041733 18.0378895326587 9.44551953185725 26.1376562574815 18.7000272495073 11.2532550381099 10.522929074858 18.429805211649 11.6787536713365 4.92154336914305 16.5419866122168 12.9081623279841 6.95406457106398 0.990683781876972 150.364950091469 25.446938975913 18.3998968366195 11.3474112547774 52 0.105755107563657 0 0 0 0 0 0 0 110.481789170757 0 0 1 1.31348985725329 NA 776.884248448142 0 0 0 122.179240121894
"etort-152" 1.00028479099274 102.002231858828 0 208.004913309425 229.271031270573 0 201 NA 1.41999995708466 201 0 821.919694171921 -0.757258531021386 0 0 35.5225585625263 0 -115.330832919456 19.7246385819141 1.33600190290441 25.6337302787941 16.0277947058452 9.71768946823149 3.39758447857308 19.8370999824849 20.176087149477 13.3790321888541 6.57600182486531 5.64108100661312 24.4824983307488 17.212053814879 9.93160958935782 2.89606513148953 30.1544956061299 22.7770058637423 15.3960016439244 1.6219310051674 35.5878660342684 28.0129810488212 20.4360023597564 13.9020303281561 38.7330099829948 31.1885404233221 23.6380952208069 13.5341749111011 37.7085979246529 30.4944957587178 23.2744199548374 8.80168149011949 33.6429894078158 25.9718236948922 18.2966321898135 9.61183286813345 26.4080191796415 19.0209633944599 11.6260019401397 10.5437471739747 18.6367903592921 11.9631532013104 5.28758434505868 16.4455784770083 13.0268192142407 7.21115472172305 1.38600194946806 148.193593180093 25.7025742321779 18.7095439306418 11.7160020927276 52 -0.652004771789373 0 0 0 0 NA 0 0 377.636716363054 0 0 1 1.22243958331121 NA 776.746082030328 0 0 0 108.763371954065
"etort-153" 1.00062382221222 102.629044521662 0 236.003120171976 250.255861533395 0 201 1.62000000476837 1.62000000476837 201 0 903.195896009354 -0.940674676399704 0 0 35.5024551442203 0 -115.295721429916 19.7881923553463 0.909529701754982 25.8511192020605 15.6636915839885 9.30508136777994 2.93709524733458 20.4322328022729 19.6955752225773 12.8054748204681 5.90599843380384 5.70523236677378 23.8303129069875 16.5830398731739 9.33265831323936 3.20714246114315 29.4687338524961 22.0774465784044 14.6764415687418 1.62871396990721 34.9181105683123 27.311510455087 19.704006766273 14.7993773744246 38.0634216325574 30.6196500505287 23.1687046073786 13.7574568010646 37.0640457987054 29.8202735461663 22.5736758432595 8.99129093021179 33.0802640140046 25.5282514848539 17.9753341172905 9.54993930824761 25.8664803079099 18.5335627929336 11.191270733931 10.5245107906468 18.2199589901187 11.5157558110496 4.81127072454208 16.996237622876 12.8033485630064 6.8055438110265 0.804630121710862 151.231450656395 25.1761879745178 18.1714098333931 11.1638059337958 52 -0.337632723208151 0 0 0 0 0 0 0 132.074344109157 0 0 1 1.68777441614947 NA 777.196100392593 0 0 0 125.122949454305
"etort-154" 1.00066936016083 101.697863383383 0 222.835968182798 243.032897166486 0 51 1.5900000333786 1.5900000333786 51 0 853.95148065787 -0.883017284686579 0 0 35.5299174526679 0 -115.321684535418 19.7734479095592 0.932180711067817 25.8240442774367 15.9253594052146 9.45433106396371 2.97707827136926 20.4848718349991 19.9424841955728 13.0496730076772 6.15330259834676 5.62105780633564 24.1785278222208 16.8491358051455 9.51330302866393 3.00069574304774 29.8064698528586 22.3900642067417 14.9733030328078 1.62434841916136 35.217400212893 27.6200649774402 20.0133030286639 13.8273466531654 38.4379534575907 30.8323382601117 23.2267212377865 13.6171422168494 37.4276627437672 30.1422617641985 22.8533031812518 8.77125709806414 33.3656469715864 25.6573644485294 17.939299178224 9.44767405548584 26.1681995347056 18.686038251864 11.2033026090472 10.4886911226316 18.4950380207016 11.6813446350081 4.86707813785486 16.62210875258 12.9978140020971 6.98807161152913 0.977756251946759 149.102687515107 25.4647932426078 18.3857566630733 11.3008541244262 52 -0.449513118715194 0 0 0 0 0 0 0 71.7486962962797 0 0 1 1.81738022223669 NA 777.034404591594 0 0.570974832627702 0 115.928931215953
"etort-155" 1.00103163719177 102.006220462795 0 250.709730023407 239.456069313101 0 109 1.5900000333786 1.5900000333786 109 0 1006.74690657579 -0.861134982000331 0 0 35.5080299898392 0 -115.270326980856 20.6085860220454 1.13512883549675 26.5133631546458 15.0367923918922 8.99455838264147 2.95115513222611 22.2537054331133 18.9505089476889 12.2351918699634 5.51030193863976 6.27662245577651 23.009735218575 15.9237412069243 8.83774880882269 3.86403747630138 28.6097339157603 21.3519937128359 14.0942509127495 1.55739889940632 34.0488934155989 26.5364214069897 19.0235550347223 18.1793252808738 37.2610025646319 29.9080857816932 22.5459088104322 14.5884053856896 36.2601943956459 29.0880529386945 21.9147400484541 9.83874811532434 32.3214646732013 25.0358509734945 17.7410136085309 10.4232303050206 25.164217176992 18.212001104132 11.250561579596 10.82041318324 17.5869583910741 11.2341636186921 4.87179726931403 19.0171855935877 12.3009652708297 6.70648839408044 1.10278672693971 163.941019030112 24.4630658391701 17.6874683313396 10.911441479599 52 -0.508137995756387 0 0 0 0 5 5 0 517.726397508186 0 0 1 2.20704396901448 NA 777.44836932134 0 0 0 140.4536777716
"etort-156" 1.00082814693451 101.557182958484 0 143.867335813402 95.5296010809429 0 201 1.61000001430511 1.61000001430511 201 0 869.543403010618 0.995293832020703 0 1.34299002611274 35.5899795582828 0 -115.451685318259 19.2566100192867 1.01698402644803 25.0878752310857 15.9123631188703 9.49958085692432 3.08002129492225 21.7350594179526 19.9014557907835 12.9975404514159 6.09230597429878 5.36405357800411 24.2409590989728 16.8888788624416 9.53279473662164 4.23542311138237 29.8382336716929 22.4135561933041 14.9816526586433 1.34617973887842 35.2969145078437 27.6482331376353 19.9967787701583 15.8493460763303 38.5576894642931 31.0161938778787 23.4700210552383 11.5 37.5196415204636 30.1708711500349 22.8180977712965 8.35632121385732 33.4260860989958 25.8297567170306 18.2275214829837 9.56530231849911 26.169307742735 18.765323864317 11.360021398561 10.4631111740602 18.5062498171359 11.7331360938569 4.95002141889991 17.2833446074932 12.9297946730363 6.89631944848216 0.856066654669676 150.042629177787 25.4952153628584 18.4332237669722 11.3653238639396 52 -0.0963532831221725 0 0 0 0 0 0 0 51.7902778336747 0 0 1 1.81287194431598 NA 776.464335189421 0 0 0 98.2624616623428
"etort-157" 1.00135135650635 103.198197817059 0 176.813464591031 116.648733709252 0 201 1.61000001430511 1.61000001430511 201 0 1031.94340651941 0.893034255705519 0 0 35.5801889681925 0 -115.493763069396 22.0632975621994 0.964355550643402 27.4743990535665 14.8486071278831 8.80755607389722 2.76650482749645 24.2262870906318 18.4576641700606 11.8053763540502 5.15300379789122 7.36485518198795 22.6566825356104 15.5977105085321 8.53764622968029 5.25746822356969 28.2913848854533 20.9672911317646 13.6331972452542 1.22930687404226 33.7596005144509 26.1205866287264 18.4716592077708 21.7330970285638 36.9434696967028 29.5197680265923 22.0943658916169 14.5721818559847 35.9636789981469 28.6908414396586 21.4173091690143 11.2880633675722 31.9990107844091 24.730334253169 17.4609630097726 11.7903542918504 24.8714060325125 17.949197553966 11.0258970737642 11.7589634882116 17.4497990049724 11.0562490426805 4.65439961888665 20.2425319377709 12.2194406445895 6.4894875908259 0.751234720896931 179.000810444626 24.1952905473306 17.3873915972923 10.5787985781904 52 -0.448165333855124 0 0 0 0 0 0 0 36.8788889415232 0 0 1 2.44706542989244 NA 776.979486257526 0 0.504777083966056 0 114.016956417941
"etort-158" 1.00121164321899 101.74923076194 0 98.6330935370223 41.201111949999 0 201 NA 1.41999995708466 201 0 878.408663750698 0.658564449919419 0 0 35.4917316910904 0 -115.417396359561 21.7318080729725 1.10537532476181 26.4297944460005 15.7967675023992 9.4709607388204 3.14004347824539 23.1779673741072 19.8404893768622 13.0412616885226 6.23322090706042 5.72723349819383 24.0588111187003 16.8747287103766 9.68575573307203 4.39372490980727 29.7534798878627 22.4245069311823 15.0905916156832 1.18292380914768 35.186497657618 27.6473038685913 20.10305283878 18.3542155899926 38.3725135646656 30.9658354788859 23.5554553174274 11.2392007240416 37.3640014836812 30.1446744923088 22.9216445463493 10.0032144746891 33.2713523929452 25.7917785091442 18.3071471007759 11.1085440435686 26.0198570144992 18.7382089141201 11.4465625114451 11.6334337375602 18.3292492038167 11.6710941481787 5.00664186198797 19.2310248794814 12.9005723411963 6.99597216444049 1.08648263953964 164.213081586776 25.3702336966509 18.4233541415737 11.474046816739 52 0.752240951170211 0 0 0 0 NA 0 0 1252.40400565218 0 0 1 2.54571703393219 NA 777.752528729279 0 0 0 76.3416062241915
"etort-159" 1.00126206874847 102.495203625432 0 122.15597211715 83.4446179431544 0 201 NA 1.41999995708466 201 0 897.128300991055 0.993375021451843 0 0 35.4730361989078 0 -115.408777603415 22.2143055789493 1.15001006054258 26.2156479198993 15.7010414243287 9.44349325419288 3.18594578826811 23.7903302666862 19.7491716192922 12.9479126073978 6.13704984720909 5.75848593759827 23.9055389931483 16.7661930819047 9.62091120778332 4.16268161108897 29.5859353209578 22.2914028764142 14.9909361431172 1.15211839991979 35.0026975533981 27.5110067093284 20.010540461635 18.6092001178441 38.224169944496 30.8805071161294 23.5309110962739 11.7513324597607 37.2069107883826 30.0232027107763 22.8307194152263 10.1441365080648 33.1682803898685 25.7316966735526 18.2883526028463 11.4844077523838 25.8907254501544 18.69813797803 11.4959456581584 11.7065539019071 18.2222646011791 11.6334936716384 5.04389616562129 19.6973703672679 12.8351059074976 6.96089901107718 1.08262704439509 166.686566981995 25.2487767802444 18.3509024759964 11.4470931009002 52 0.114154275309084 0 0 0 0 NA 0 0 1082.72830054941 0 0 1 2.36621444558465 NA 777.983354017422 0 0 0 82.9472078475961
"etort-161" 1.00171768665314 102.559097270204 0 102.93690016746 32.1036093919876 0 201 NA 1.41999995708466 201 0 981.807463686357 0.531366338365028 0 0 35.4815334209704 0 -115.436724075583 22.4713420873637 1.11998119267532 27.7911366919077 15.1029577462391 9.04485935709643 2.98391909199737 23.4832449673883 18.9637234164675 12.2939275766774 5.61941754917533 6.88705979357845 23.0031522075268 16.0159745345523 9.02595555589658 5.14043505014799 28.7465659129117 21.5224049601633 14.2906883239562 1.14192026215136 34.2088365900637 26.7246932127399 19.2305509718631 21.3938831564117 37.3554217323074 30.0618515555291 22.7607258738389 13.4484468532636 36.3354212745437 29.2331517497631 22.1284373160865 10.883784285187 32.3376895945456 25.1074966673437 17.8725900450286 11.7185179107594 25.1650714780649 18.237701251396 11.3103307916194 12.2645570162885 17.6505135321955 11.271842912106 4.89317238961926 19.2898198019844 12.3682729861874 6.72733277426654 1.0839483194165 175.914148398191 24.519388468819 17.7750523767614 11.0254312948107 52 0.846953065504171 0 0 0 0 NA 0 0 547.703004692026 0 0 1 3.01079819484112 NA 778.152150969389 0 0 0 80.9124135247183
"etort-162" 1.00389134883881 102.096383010328 0 257.340062228961 312.372364486551 0 15 1.50999999046326 1.50999999046326 15 0 921.172342947074 -0.738421574568396 0 0 35.5707649819541 0 -115.464072255308 21.7913913354715 1.08763034189184 26.9615199018272 15.5988869637288 9.33601805161384 3.06557461657084 24.7200191851874 19.537349112243 12.6913690850294 5.84233338970801 6.17911358695176 23.789478511089 16.591018123749 9.3913339070347 5.04746659371895 29.4334039859627 22.0282758652472 14.6164998893517 1.25053684213585 34.8834047489022 27.2367392359691 19.588850926925 19.5224792225245 38.0907019254414 30.6494978375817 23.2061642782132 11.4854672203561 37.0749040340403 29.7764780176844 22.4771266028775 9.73924445067657 33.0173499629974 25.6240536395881 18.2286290492716 11.4929468182174 25.7910160756327 18.5847771255413 11.378537338343 11.3901311496687 18.1482940506448 11.5641836239703 4.9767219309531 20.5817860422776 12.72320171105 6.81694377374654 0.910388932504029 170.162101398517 25.1270714429613 18.1840916293029 11.23203673429 52 0.673652009091816 0 0 0 0 1 1 0 125.104069827121 0 0 1 8.44765112849524 NA 789.182298855106 0 1 0 114.547184038263
"etort-163" 1.00178217887878 102.506560055848 0 142.218565494426 84.8991251901385 0 201 1.61000001430511 1.61000001430511 201 0 939.724011279869 0.995882585028241 0 0 35.5615777559804 0 -115.472468064873 22.0936142957878 1.09003605549711 27.4864903792294 15.3746491297668 9.23322131507274 3.08973883729247 24.4653522849412 19.3163720285828 12.5015183382215 5.68390478931166 6.57248446240501 23.4709097072354 16.345390889911 9.20987174169343 5.50732118922885 29.1260958569106 21.7707814125044 14.4100756425726 1.22498252580837 34.5760962669311 26.9591529303579 19.3401545799757 21.8403321345043 37.7790585358622 30.3798581662321 22.9745610281043 12.2419888699741 36.7416149716604 29.4993562066102 22.248948023382 10.2539795657614 32.7165202342502 25.3712070468484 18.025891952098 11.7749442290499 25.5136864458639 18.4334826070032 11.3507232546385 11.5962823624395 17.9151327442214 11.4335002732754 4.94796411921995 20.3405841076474 12.5593347216619 6.74096320064388 0.922591546786642 175.398355501528 24.8614286431006 17.9861128617046 11.1054085413578 52 0.0888932648164212 0 0 0 0 0 0 0 125.104069827123 0 0 1 2.19875621188275 NA 777.027773639785 0 0 0 94.8697978430427
"etort-164" 1.00062572956085 102.061753565423 0 140.608921715342 96.2491422362538 0 201 1.61000001430511 1.61000001430511 201 0 867.992063551105 0.99380950835762 0 0 35.5765629288834 0 -115.451944717673 20.5600586323075 1.01159903392389 26.0855586200055 15.8179610955119 9.42042682360944 3.01882317443888 22.5740965138411 19.7948803312222 12.9147083353575 6.02731361346987 5.70832101063936 24.0902441190533 16.7835048448153 9.4688671311887 4.45045685070486 29.7132812168354 22.2974357953573 14.8775203806474 1.31679490935539 35.171987867075 27.5372411916805 19.8965642682344 16.9032891544374 38.390113841108 30.8849299884176 23.3768385443613 11.1838886292467 37.3686290472497 30.0540113351786 22.7293941704952 8.89083828793835 33.2880818352944 25.7630302037025 18.2287880975969 10.2724883299446 26.0462411638649 18.6811506458648 11.3101289261388 10.9534403793267 18.3961635319871 11.6503426455344 4.901744197352 18.2445535229209 12.8748184553023 6.86649578951915 0.856203111456025 157.143786279131 25.3754335090046 18.3446109381826 11.3066948114355 52 -0.108823689518106 0 0 0 0 0 0 0 303.633542047341 0 0 1 1.70487280778349 NA 776.519143864976 0 0.429025167372298 0 94.0957742159831
