"etort1","etort2","pi"
"etort-21","etort-208",0.162326
"etort-22","etort-208",0.1646
"etort-23","etort-208",0.167768
"etort-24","etort-208",0.165343
"etort-25","etort-208",0.167561
"etort-26","etort-208",0.17638
"etort-27","etort-208",0.165419
"etort-28","etort-208",0.166023
"etort-33","etort-208",0.177082
"etort-34","etort-208",0.176974
"etort-39","etort-208",0.177601
"etort-40","etort-208",0.17693
"etort-41","etort-208",0.178598
"etort-42","etort-208",0.178865
"etort-43","etort-208",0.177232
"etort-44","etort-208",0.177394
"etort-45","etort-208",0.177639
"etort-52","etort-208",0.176127
"etort-54","etort-208",0.176093
"etort-57","etort-208",0.177199
"etort-60 (sheared2)","etort-208",0.168327
"etort-61","etort-208",0.178361
"etort-63","etort-208",0.172897
"etort-64","etort-208",0.170853
"etort-65","etort-208",0.172223
"etort-66","etort-208",0.168234
"etort-67","etort-208",0.170115
"etort-68","etort-208",0.169518
"etort-69","etort-208",0.168815
"etort-70","etort-208",0.172333
"etort-71","etort-208",0.179305
"etort-72","etort-208",0.178298
"etort-73","etort-208",0.174693
"etort-74","etort-208",0.169056
"etort-77","etort-208",0.176694
"etort-96","etort-208",0.174688
"etort-97","etort-208",0.173254
"etort-98","etort-208",0.175234
"etort-99","etort-208",0.175177
"etort-100","etort-208",0.175559
"etort-102","etort-208",0.174787
"etort-103","etort-208",0.175429
"etort-104","etort-208",0.175753
"etort-105","etort-208",0.174922
"etort-106","etort-208",0.177148
"etort-107","etort-208",0.177206
"etort-108","etort-208",0.177147
"etort-109","etort-208",0.177622
"etort-110","etort-208",0.179279
"etort-111","etort-208",0.178006
"etort-115","etort-208",0.17589
"etort-116","etort-208",0.175879
"etort-117","etort-208",0.17627
"etort-119","etort-208",0.163051
"etort-120","etort-208",0.16423
"etort-121","etort-208",0.174594
"etort-122","etort-208",0.174798
"etort-123","etort-208",0.17648
"etort-124","etort-208",0.176001
"etort-125","etort-208",0.174419
"etort-126","etort-208",0.176441
"etort-127","etort-208",0.177078
"etort-128","etort-208",0.177077
"etort-129","etort-208",0.177289
"etort-195","etort-208",0.16916
"etort-208","etort-208",0.113372
"etort-2","etort-209",0.17675
"etort-3","etort-209",0.173606
"etort-4","etort-209",0.174942
"etort-5","etort-209",0.175093
"etort-6","etort-209",0.179688
"etort-9","etort-209",0.175546
"etort-10","etort-209",0.164942
"etort-11","etort-209",0.163804
"etort-13","etort-209",0.175007
"etort-14","etort-209",0.177008
"etort-16","etort-209",0.173947
"etort-18","etort-209",0.16799
"etort-19","etort-209",0.173962
"etort-20","etort-209",0.17394
"etort-21","etort-209",0.163146
"etort-22","etort-209",0.163973
"etort-23","etort-209",0.166195
"etort-24","etort-209",0.164273
"etort-25","etort-209",0.164379
"etort-26","etort-209",0.176519
"etort-27","etort-209",0.165199
"etort-28","etort-209",0.166098
"etort-33","etort-209",0.176802
"etort-34","etort-209",0.177323
"etort-39","etort-209",0.177393
"etort-40","etort-209",0.176379
"etort-41","etort-209",0.176744
"etort-42","etort-209",0.178828
"etort-43","etort-209",0.176218
"etort-44","etort-209",0.177369
"etort-45","etort-209",0.177054
"etort-52","etort-209",0.176047
"etort-54","etort-209",0.175239
"etort-57","etort-209",0.177394
"etort-60 (sheared2)","etort-209",0.16947
"etort-61","etort-209",0.179226
"etort-63","etort-209",0.173999
"etort-64","etort-209",0.171416
"etort-65","etort-209",0.174071
"etort-66","etort-209",0.167932
"etort-67","etort-209",0.171673
"etort-68","etort-209",0.170007
"etort-69","etort-209",0.170789
"etort-70","etort-209",0.172563
"etort-71","etort-209",0.179827
"etort-72","etort-209",0.179164
"etort-73","etort-209",0.174574
"etort-74","etort-209",0.170735
"etort-77","etort-209",0.17632
"etort-96","etort-209",0.174992
"etort-97","etort-209",0.173323
"etort-98","etort-209",0.174841
"etort-99","etort-209",0.174918
"etort-100","etort-209",0.17514
"etort-102","etort-209",0.174879
"etort-103","etort-209",0.175081
"etort-104","etort-209",0.175115
"etort-105","etort-209",0.174857
"etort-106","etort-209",0.176848
"etort-107","etort-209",0.178039
"etort-108","etort-209",0.177363
"etort-109","etort-209",0.177336
"etort-110","etort-209",0.179556
"etort-111","etort-209",0.178632
"etort-115","etort-209",0.175807
"etort-116","etort-209",0.175956
"etort-117","etort-209",0.175704
"etort-119","etort-209",0.163055
"etort-120","etort-209",0.164755
"etort-121","etort-209",0.175168
"etort-122","etort-209",0.174836
"etort-123","etort-209",0.176621
"etort-124","etort-209",0.174325
"etort-125","etort-209",0.175577
"etort-126","etort-209",0.176594
"etort-127","etort-209",0.176967
"etort-128","etort-209",0.176294
"etort-129","etort-209",0.177665
"etort-195","etort-209",0.170015
"etort-208","etort-209",0.164841
"etort-209","etort-209",0.113201
"etort-2","etort-210",0.180684
"etort-3","etort-210",0.178848
"etort-4","etort-210",0.180883
"etort-5","etort-210",0.175146
"etort-6","etort-210",0.173668
"etort-9","etort-210",0.172025
"etort-10","etort-210",0.178521
"etort-11","etort-210",0.178149
"etort-13","etort-210",0.179492
"etort-14","etort-210",0.181498
"etort-16","etort-210",0.176514
"etort-18","etort-210",0.177975
"etort-19","etort-210",0.17882
"etort-20","etort-210",0.179742
"etort-21","etort-210",0.177924
"etort-22","etort-210",0.178642
"etort-23","etort-210",0.17762
"etort-24","etort-210",0.177604
"etort-25","etort-210",0.179621
"etort-26","etort-210",0.174345
"etort-27","etort-210",0.180272
"etort-28","etort-210",0.179234
"etort-33","etort-210",0.171706
"etort-34","etort-210",0.174608
"etort-39","etort-210",0.173526
"etort-40","etort-210",0.173814
"etort-41","etort-210",0.17265
"etort-42","etort-210",0.173951
"etort-43","etort-210",0.173756
"etort-44","etort-210",0.17389
"etort-45","etort-210",0.172601
"etort-52","etort-210",0.172609
"etort-54","etort-210",0.173048
"etort-57","etort-210",0.180462
"etort-60 (sheared2)","etort-210",0.176592
"etort-61","etort-210",0.181385
"etort-63","etort-210",0.17747
"etort-64","etort-210",0.176688
"etort-65","etort-210",0.177959
"etort-66","etort-210",0.175981
"etort-67","etort-210",0.176236
"etort-68","etort-210",0.174094
"etort-69","etort-210",0.176453
"etort-70","etort-210",0.176011
"etort-71","etort-210",0.181441
"etort-72","etort-210",0.180727
"etort-73","etort-210",0.179205
"etort-74","etort-210",0.178144
"etort-77","etort-210",0.174663
"etort-96","etort-210",0.172625
"etort-97","etort-210",0.168557
"etort-98","etort-210",0.172239
"etort-99","etort-210",0.169723
"etort-100","etort-210",0.172309
"etort-102","etort-210",0.171032
"etort-103","etort-210",0.172703
"etort-104","etort-210",0.172152
"etort-105","etort-210",0.171863
"etort-106","etort-210",0.178433
"etort-107","etort-210",0.179484
"etort-108","etort-210",0.178029
"etort-109","etort-210",0.179558
"etort-110","etort-210",0.181556
"etort-111","etort-210",0.180343
"etort-115","etort-210",0.170975
"etort-116","etort-210",0.171246
"etort-117","etort-210",0.170909
"etort-119","etort-210",0.176951
"etort-120","etort-210",0.177783
"etort-121","etort-210",0.178171
"etort-122","etort-210",0.178676
"etort-123","etort-210",0.179027
"etort-124","etort-210",0.177644
"etort-125","etort-210",0.179107
"etort-126","etort-210",0.179217
"etort-127","etort-210",0.181019
"etort-128","etort-210",0.179341
"etort-129","etort-210",0.17903
"etort-195","etort-210",0.178056
"etort-208","etort-210",0.177737
"etort-209","etort-210",0.177287
"etort-210","etort-210",0.114089
"etort-2","etort-211",0.173961
"etort-3","etort-211",0.172076
"etort-4","etort-211",0.173541
"etort-5","etort-211",0.175041
"etort-6","etort-211",0.179217
"etort-9","etort-211",0.174966
"etort-10","etort-211",0.161935
"etort-11","etort-211",0.163174
"etort-13","etort-211",0.173078
"etort-14","etort-211",0.175744
"etort-16","etort-211",0.174381
"etort-18","etort-211",0.166056
"etort-19","etort-211",0.171969
"etort-20","etort-211",0.173187
"etort-21","etort-211",0.159146
"etort-22","etort-211",0.162421
"etort-23","etort-211",0.168181
"etort-24","etort-211",0.165351
"etort-25","etort-211",0.167683
"etort-26","etort-211",0.176068
"etort-27","etort-211",0.162267
"etort-28","etort-211",0.163338
"etort-33","etort-211",0.176693
"etort-34","etort-211",0.176105
"etort-39","etort-211",0.176373
"etort-40","etort-211",0.17655
"etort-41","etort-211",0.177096
"etort-42","etort-211",0.178208
"etort-43","etort-211",0.176385
"etort-44","etort-211",0.176991
"etort-45","etort-211",0.176345
"etort-52","etort-211",0.175697
"etort-54","etort-211",0.175349
"etort-57","etort-211",0.177159
"etort-60 (sheared2)","etort-211",0.167152
"etort-61","etort-211",0.177776
"etort-63","etort-211",0.171524
"etort-64","etort-211",0.170656
"etort-65","etort-211",0.171776
"etort-66","etort-211",0.166717
"etort-67","etort-211",0.16981
"etort-68","etort-211",0.168469
"etort-69","etort-211",0.168698
"etort-70","etort-211",0.172422
"etort-71","etort-211",0.178039
"etort-72","etort-211",0.177649
"etort-73","etort-211",0.17352
"etort-74","etort-211",0.167919
"etort-77","etort-211",0.176319
"etort-96","etort-211",0.17439
"etort-97","etort-211",0.172381
"etort-98","etort-211",0.174323
"etort-99","etort-211",0.174005
"etort-100","etort-211",0.17442
"etort-102","etort-211",0.173709
"etort-103","etort-211",0.174382
"etort-104","etort-211",0.175548
"etort-105","etort-211",0.175061
"etort-106","etort-211",0.176137
"etort-107","etort-211",0.17619
"etort-108","etort-211",0.175816
"etort-109","etort-211",0.176373
"etort-110","etort-211",0.17835
"etort-111","etort-211",0.177489
"etort-115","etort-211",0.174934
"etort-116","etort-211",0.175298
"etort-117","etort-211",0.175686
"etort-119","etort-211",0.158749
"etort-120","etort-211",0.162641
"etort-121","etort-211",0.175598
"etort-122","etort-211",0.173301
"etort-123","etort-211",0.175663
"etort-124","etort-211",0.173741
"etort-125","etort-211",0.174652
"etort-126","etort-211",0.175173
"etort-127","etort-211",0.175713
"etort-128","etort-211",0.174669
"etort-129","etort-211",0.176899
"etort-195","etort-211",0.168025
"etort-208","etort-211",0.163872
"etort-209","etort-211",0.163979
"etort-210","etort-211",0.177457
"etort-211","etort-211",0.112472
"etort-2","etort-212",0.175314
"etort-3","etort-212",0.17321
"etort-4","etort-212",0.173314
"etort-5","etort-212",0.174879
"etort-6","etort-212",0.180047
"etort-9","etort-212",0.174995
"etort-10","etort-212",0.163722
"etort-11","etort-212",0.163348
"etort-13","etort-212",0.173394
"etort-14","etort-212",0.176821
"etort-16","etort-212",0.173246
"etort-18","etort-212",0.168314
"etort-19","etort-212",0.173396
"etort-20","etort-212",0.173638
"etort-21","etort-212",0.159361
"etort-22","etort-212",0.162002
"etort-23","etort-212",0.168058
"etort-24","etort-212",0.165665
"etort-25","etort-212",0.167619
"etort-26","etort-212",0.175951
"etort-27","etort-212",0.163733
"etort-28","etort-212",0.162497
"etort-33","etort-212",0.177367
"etort-34","etort-212",0.176968
"etort-39","etort-212",0.176824
"etort-40","etort-212",0.176693
"etort-41","etort-212",0.177406
"etort-42","etort-212",0.179287
"etort-43","etort-212",0.176409
"etort-44","etort-212",0.176393
"etort-45","etort-212",0.177093
"etort-52","etort-212",0.176143
"etort-54","etort-212",0.17565
"etort-57","etort-212",0.178171
"etort-60 (sheared2)","etort-212",0.169279
"etort-61","etort-212",0.17812
"etort-63","etort-212",0.173005
"etort-64","etort-212",0.171634
"etort-65","etort-212",0.173331
"etort-66","etort-212",0.167136
"etort-67","etort-212",0.170706
"etort-68","etort-212",0.169786
"etort-69","etort-212",0.168732
"etort-70","etort-212",0.173132
"etort-71","etort-212",0.179726
"etort-72","etort-212",0.178962
"etort-73","etort-212",0.174078
"etort-74","etort-212",0.169617
"etort-77","etort-212",0.176089
"etort-96","etort-212",0.175118
"etort-97","etort-212",0.172744
"etort-98","etort-212",0.174467
"etort-99","etort-212",0.174567
"etort-100","etort-212",0.175009
"etort-102","etort-212",0.174783
"etort-103","etort-212",0.174595
"etort-104","etort-212",0.17525
"etort-105","etort-212",0.175041
"etort-106","etort-212",0.177251
"etort-107","etort-212",0.177343
"etort-108","etort-212",0.17643
"etort-109","etort-212",0.176673
"etort-110","etort-212",0.178968
"etort-111","etort-212",0.177583
"etort-115","etort-212",0.175558
"etort-116","etort-212",0.175477
"etort-117","etort-212",0.176179
"etort-119","etort-212",0.160623
"etort-120","etort-212",0.163505
"etort-121","etort-212",0.175009
"etort-122","etort-212",0.174216
"etort-123","etort-212",0.177041
"etort-124","etort-212",0.174717
"etort-125","etort-212",0.175036
"etort-126","etort-212",0.176205
"etort-127","etort-212",0.176445
"etort-128","etort-212",0.176286
"etort-129","etort-212",0.178
"etort-195","etort-212",0.169129
"etort-208","etort-212",0.164633
"etort-209","etort-212",0.16421
"etort-210","etort-212",0.177451
"etort-211","etort-212",0.160724
"etort-212","etort-212",0.112595
"etort-2","etort-213",0.173679
"etort-3","etort-213",0.169169
"etort-4","etort-213",0.172095
"etort-5","etort-213",0.174362
"etort-6","etort-213",0.179286
"etort-9","etort-213",0.175295
"etort-10","etort-213",0.168818
"etort-11","etort-213",0.170522
"etort-13","etort-213",0.171518
"etort-14","etort-213",0.175093
"etort-16","etort-213",0.171316
"etort-18","etort-213",0.167178
"etort-19","etort-213",0.170112
"etort-20","etort-213",0.170394
"etort-21","etort-213",0.168304
"etort-22","etort-213",0.168768
"etort-23","etort-213",0.172261
"etort-24","etort-213",0.170283
"etort-25","etort-213",0.172001
"etort-26","etort-213",0.175352
"etort-27","etort-213",0.170383
"etort-28","etort-213",0.17126
"etort-33","etort-213",0.175992
"etort-34","etort-213",0.176663
"etort-39","etort-213",0.176838
"etort-40","etort-213",0.176376
"etort-41","etort-213",0.177401
"etort-42","etort-213",0.179211
"etort-43","etort-213",0.175889
"etort-44","etort-213",0.176199
"etort-45","etort-213",0.176954
"etort-52","etort-213",0.175824
"etort-54","etort-213",0.17601
"etort-57","etort-213",0.176437
"etort-60 (sheared2)","etort-213",0.165708
"etort-61","etort-213",0.176313
"etort-63","etort-213",0.169442
"etort-64","etort-213",0.168468
"etort-65","etort-213",0.170628
"etort-66","etort-213",0.167358
"etort-67","etort-213",0.167919
"etort-68","etort-213",0.165946
"etort-69","etort-213",0.166428
"etort-70","etort-213",0.172833
"etort-71","etort-213",0.177381
"etort-72","etort-213",0.17666
"etort-73","etort-213",0.171508
"etort-74","etort-213",0.167249
"etort-77","etort-213",0.175851
"etort-96","etort-213",0.175112
"etort-97","etort-213",0.171808
"etort-98","etort-213",0.174341
"etort-99","etort-213",0.174905
"etort-100","etort-213",0.174906
"etort-102","etort-213",0.17401
"etort-103","etort-213",0.174972
"etort-104","etort-213",0.174882
"etort-105","etort-213",0.174691
"etort-106","etort-213",0.175914
"etort-107","etort-213",0.175592
"etort-108","etort-213",0.174457
"etort-109","etort-213",0.17524
"etort-110","etort-213",0.177539
"etort-111","etort-213",0.176411
"etort-115","etort-213",0.175276
"etort-116","etort-213",0.175053
"etort-117","etort-213",0.175648
"etort-119","etort-213",0.168306
"etort-120","etort-213",0.169586
"etort-121","etort-213",0.172901
"etort-122","etort-213",0.1712
"etort-123","etort-213",0.173688
"etort-124","etort-213",0.172251
"etort-125","etort-213",0.171921
"etort-126","etort-213",0.173816
"etort-127","etort-213",0.173581
"etort-128","etort-213",0.174517
"etort-129","etort-213",0.176331
"etort-195","etort-213",0.167956
"etort-208","etort-213",0.169957
"etort-209","etort-213",0.169724
"etort-210","etort-213",0.177733
"etort-211","etort-213",0.168488
"etort-212","etort-213",0.169452
"etort-213","etort-213",0.11437
"etort-2","etort-214",0.173398
"etort-3","etort-214",0.168561
"etort-4","etort-214",0.170804
"etort-5","etort-214",0.173374
"etort-6","etort-214",0.178443
"etort-9","etort-214",0.173977
"etort-10","etort-214",0.166507
"etort-11","etort-214",0.166806
"etort-13","etort-214",0.170274
"etort-14","etort-214",0.174166
"etort-16","etort-214",0.171498
"etort-18","etort-214",0.162376
"etort-19","etort-214",0.170476
"etort-20","etort-214",0.169922
"etort-21","etort-214",0.16487
"etort-22","etort-214",0.16529
"etort-23","etort-214",0.169912
"etort-24","etort-214",0.168262
"etort-25","etort-214",0.169891
"etort-26","etort-214",0.174825
"etort-27","etort-214",0.169643
"etort-28","etort-214",0.168025
"etort-33","etort-214",0.175083
"etort-34","etort-214",0.17552
"etort-39","etort-214",0.17604
"etort-40","etort-214",0.175334
"etort-41","etort-214",0.175622
"etort-42","etort-214",0.178541
"etort-43","etort-214",0.175355
"etort-44","etort-214",0.175785
"etort-45","etort-214",0.175832
"etort-52","etort-214",0.174275
"etort-54","etort-214",0.17404
"etort-57","etort-214",0.174943
"etort-60 (sheared2)","etort-214",0.164715
"etort-61","etort-214",0.176167
"etort-63","etort-214",0.169444
"etort-64","etort-214",0.167146
"etort-65","etort-214",0.169718
"etort-66","etort-214",0.166343
"etort-67","etort-214",0.166845
"etort-68","etort-214",0.165602
"etort-69","etort-214",0.164339
"etort-70","etort-214",0.169175
"etort-71","etort-214",0.176249
