"etort1","etort2","covariance"
"etort-105","etort-195",0.00197
"etort-106","etort-195",0.00259
"etort-107","etort-195",0.001493
"etort-108","etort-195",0.00135
"etort-109","etort-195",0.001703
"etort-110","etort-195",0.004741
"etort-111","etort-195",0.003159
"etort-115","etort-195",0.00219
"etort-116","etort-195",0.001418
"etort-117","etort-195",0.001362
"etort-119","etort-195",0.003879
"etort-120","etort-195",0.0036
"etort-121","etort-195",0.002692
"etort-122","etort-195",0.003463
"etort-123","etort-195",0.002563
"etort-124","etort-195",0.002573
"etort-125","etort-195",0.003186
"etort-126","etort-195",0.003092
"etort-127","etort-195",0.004395
"etort-128","etort-195",0.002503
"etort-129","etort-195",0.002492
"etort-195","etort-195",0.138669
"etort-2","etort-208",0.002186
"etort-3","etort-208",0.002947
"etort-4","etort-208",0.002924
"etort-5","etort-208",0.001948
"etort-6","etort-208",0.00091
"etort-9","etort-208",0.001559
"etort-10","etort-208",0.004365
"etort-11","etort-208",0.005227
"etort-13","etort-208",0.001904
"etort-14","etort-208",0.002134
"etort-16","etort-208",0.005181
"etort-18","etort-208",0.004019
"etort-19","etort-208",0.002837
"etort-20","etort-208",0.003185
"etort-21","etort-208",0.005243
"etort-22","etort-208",0.004074
"etort-23","etort-208",0.004395
"etort-24","etort-208",0.004488
"etort-25","etort-208",0.005461
"etort-26","etort-208",0.001992
"etort-27","etort-208",0.006716
"etort-28","etort-208",0.006273
"etort-33","etort-208",0.001589
"etort-34","etort-208",0.001854
"etort-39","etort-208",0.0018
"etort-40","etort-208",0.001979
"etort-41","etort-208",0.002066
"etort-42","etort-208",0.000902
"etort-43","etort-208",0.001749
"etort-44","etort-208",0.001473
"etort-45","etort-208",0.00122
"etort-52","etort-208",0.002053
"etort-54","etort-208",0.001303
"etort-57","etort-208",0.002208
"etort-60 (sheared2)","etort-208",0.003656
"etort-61","etort-208",0.004259
"etort-63","etort-208",0.004134
"etort-64","etort-208",0.004454
"etort-65","etort-208",0.003783
"etort-66","etort-208",0.00451
"etort-67","etort-208",0.005985
"etort-68","etort-208",0.003267
"etort-69","etort-208",0.00418
"etort-70","etort-208",0.002141
"etort-71","etort-208",0.001952
"etort-72","etort-208",0.001817
"etort-73","etort-208",0.002571
"etort-74","etort-208",0.00692
"etort-77","etort-208",0.001923
"etort-96","etort-208",0.002411
"etort-97","etort-208",0.001958
"etort-98","etort-208",0.002811
"etort-99","etort-208",0.002464
"etort-100","etort-208",0.003263
"etort-102","etort-208",0.001452
"etort-103","etort-208",0.001443
"etort-104","etort-208",0.002723
"etort-105","etort-208",0.002139
"etort-106","etort-208",0.002433
"etort-107","etort-208",0.001314
"etort-108","etort-208",0.001053
"etort-109","etort-208",0.001491
"etort-110","etort-208",0.004224
"etort-111","etort-208",0.002794
"etort-115","etort-208",0.002502
"etort-116","etort-208",0.001477
"etort-117","etort-208",0.001345
"etort-119","etort-208",0.0064
"etort-120","etort-208",0.005821
"etort-121","etort-208",0.002608
"etort-122","etort-208",0.00334
"etort-123","etort-208",0.002399
"etort-124","etort-208",0.00208
"etort-125","etort-208",0.003567
"etort-126","etort-208",0.002786
"etort-127","etort-208",0.004223
"etort-128","etort-208",0.001985
"etort-129","etort-208",0.002194
"etort-195","etort-208",0.004551
"etort-208","etort-208",0.166405
"etort-2","etort-209",0.001692
"etort-3","etort-209",0.00263
"etort-4","etort-209",0.002824
"etort-5","etort-209",0.00195
"etort-6","etort-209",0.001202
"etort-9","etort-209",0.001551
"etort-10","etort-209",0.004453
"etort-11","etort-209",0.005516
"etort-13","etort-209",0.001995
"etort-14","etort-209",0.002231
"etort-16","etort-209",0.005474
"etort-18","etort-209",0.004027
"etort-19","etort-209",0.00268
"etort-20","etort-209",0.003119
"etort-21","etort-209",0.005249
"etort-22","etort-209",0.004237
"etort-23","etort-209",0.005065
"etort-24","etort-209",0.004956
"etort-25","etort-209",0.006849
"etort-26","etort-209",0.002004
"etort-27","etort-209",0.007061
"etort-28","etort-209",0.00648
"etort-33","etort-209",0.001675
"etort-34","etort-209",0.001679
"etort-39","etort-209",0.001855
"etort-40","etort-209",0.002086
"etort-41","etort-209",0.002954
"etort-42","etort-209",0.000886
"etort-43","etort-209",0.002102
"etort-44","etort-209",0.001459
"etort-45","etort-209",0.001287
"etort-52","etort-209",0.002038
"etort-54","etort-209",0.001501
"etort-57","etort-209",0.002186
"etort-60 (sheared2)","etort-209",0.00348
"etort-61","etort-209",0.003893
"etort-63","etort-209",0.003855
"etort-64","etort-209",0.004338
"etort-65","etort-209",0.003209
"etort-66","etort-209",0.00486
"etort-67","etort-209",0.005304
"etort-68","etort-209",0.003144
"etort-69","etort-209",0.003568
"etort-70","etort-209",0.002145
"etort-71","etort-209",0.001692
"etort-72","etort-209",0.001522
"etort-73","etort-209",0.002565
"etort-74","etort-209",0.006236
"etort-77","etort-209",0.002023
"etort-96","etort-209",0.002275
"etort-97","etort-209",0.00201
"etort-98","etort-209",0.003014
"etort-99","etort-209",0.002661
"etort-100","etort-209",0.003525
"etort-102","etort-209",0.001436
"etort-103","etort-209",0.001536
"etort-104","etort-209",0.003025
"etort-105","etort-209",0.002108
"etort-106","etort-209",0.002596
"etort-107","etort-209",0.001126
"etort-108","etort-209",0.000968
"etort-109","etort-209",0.001558
"etort-110","etort-209",0.004214
"etort-111","etort-209",0.002596
"etort-115","etort-209",0.002543
"etort-116","etort-209",0.001418
"etort-117","etort-209",0.001436
"etort-119","etort-209",0.006611
"etort-120","etort-209",0.00587
"etort-121","etort-209",0.002472
"etort-122","etort-209",0.003339
"etort-123","etort-209",0.002342
"etort-124","etort-209",0.002573
"etort-125","etort-209",0.003155
"etort-126","etort-209",0.002772
"etort-127","etort-209",0.004406
"etort-128","etort-209",0.002223
"etort-129","etort-209",0.002084
"etort-195","etort-209",0.004443
"etort-208","etort-209",0.007357
"etort-209","etort-209",0.175978
"etort-2","etort-210",0.000326
"etort-3","etort-210",0.000733
"etort-4","etort-210",0.000515
"etort-5","etort-210",0.001452
"etort-6","etort-210",0.003391
"etort-9","etort-210",0.001988
"etort-10","etort-210",0.000515
"etort-11","etort-210",0.000511
"etort-13","etort-210",0.00054
"etort-14","etort-210",0.000365
"etort-16","etort-210",0.002741
"etort-18","etort-210",0.000602
"etort-19","etort-210",0.000838
"etort-20","etort-210",0.00068
"etort-21","etort-210",0.00042
"etort-22","etort-210",0.000286
"etort-23","etort-210",0.000665
"etort-24","etort-210",0.00058
"etort-25","etort-210",0.000389
"etort-26","etort-210",0.00211
"etort-27","etort-210",0.000495
"etort-28","etort-210",0.000749
"etort-33","etort-210",0.00265
"etort-34","etort-210",0.00206
"etort-39","etort-210",0.002477
"etort-40","etort-210",0.002368
"etort-41","etort-210",0.004066
"etort-42","etort-210",0.001663
"etort-43","etort-210",0.002387
"etort-44","etort-210",0.001875
"etort-45","etort-210",0.001992
"etort-52","etort-210",0.002618
"etort-54","etort-210",0.001626
"etort-57","etort-210",0.000406
"etort-60 (sheared2)","etort-210",0.000718
"etort-61","etort-210",0.00158
"etort-63","etort-210",0.001439
"etort-64","etort-210",0.001204
"etort-65","etort-210",0.000733
"etort-66","etort-210",0.000813
"etort-67","etort-210",0.001816
"etort-68","etort-210",0.000614
"etort-69","etort-210",0.000907
"etort-70","etort-210",0.000455
"etort-71","etort-210",5e-04
"etort-72","etort-210",0.000433
"etort-73","etort-210",8e-04
"etort-74","etort-210",0.001341
"etort-77","etort-210",0.00198
"etort-96","etort-210",0.002435
"etort-97","etort-210",0.002798
"etort-98","etort-210",0.003244
"etort-99","etort-210",0.004004
"etort-100","etort-210",0.003855
"etort-102","etort-210",0.001949
"etort-103","etort-210",0.001615
"etort-104","etort-210",0.00345
"etort-105","etort-210",0.002419
"etort-106","etort-210",0.001142
"etort-107","etort-210",0.000415
"etort-108","etort-210",0.000476
"etort-109","etort-210",0.000552
"etort-110","etort-210",0.001429
"etort-111","etort-210",0.000923
"etort-115","etort-210",0.003758
"etort-116","etort-210",0.00219
"etort-117","etort-210",0.00234
"etort-119","etort-210",0.000819
"etort-120","etort-210",0.000597
"etort-121","etort-210",0.000898
"etort-122","etort-210",0.001196
"etort-123","etort-210",0.00087
"etort-124","etort-210",0.000873
"etort-125","etort-210",0.001027
"etort-126","etort-210",0.001007
"etort-127","etort-210",0.000987
"etort-128","etort-210",0.000673
"etort-129","etort-210",0.000964
"etort-195","etort-210",0.000973
"etort-208","etort-210",0.000928
"etort-209","etort-210",0.001097
"etort-210","etort-210",0.16279
"etort-2","etort-211",0.002338
"etort-3","etort-211",0.003072
"etort-4","etort-211",0.003238
"etort-5","etort-211",0.002041
"etort-6","etort-211",0.001416
"etort-9","etort-211",0.00169
"etort-10","etort-211",0.005277
"etort-11","etort-211",0.005822
"etort-13","etort-211",0.002444
"etort-14","etort-211",0.002605
"etort-16","etort-211",0.005294
"etort-18","etort-211",0.004714
"etort-19","etort-211",0.003342
"etort-20","etort-211",0.003303
"etort-21","etort-211",0.006531
"etort-22","etort-211",0.004758
"etort-23","etort-211",0.004478
"etort-24","etort-211",0.00468
"etort-25","etort-211",0.005626
"etort-26","etort-211",0.002136
"etort-27","etort-211",0.008357
"etort-28","etort-211",0.007669
"etort-33","etort-211",0.001676
"etort-34","etort-211",0.002112
"etort-39","etort-211",0.002201
"etort-40","etort-211",0.002043
"etort-41","etort-211",0.002755
"etort-42","etort-211",0.000983
"etort-43","etort-211",0.002036
"etort-44","etort-211",0.001568
"etort-45","etort-211",0.001501
"etort-52","etort-211",0.002184
"etort-54","etort-211",0.001447
"etort-57","etort-211",0.002193
"etort-60 (sheared2)","etort-211",0.00414
"etort-61","etort-211",0.004713
"etort-63","etort-211",0.004911
"etort-64","etort-211",0.004677
"etort-65","etort-211",0.004117
"etort-66","etort-211",0.005318
"etort-67","etort-211",0.006322
"etort-68","etort-211",0.003703
"etort-69","etort-211",0.004365
"etort-70","etort-211",0.002138
"etort-71","etort-211",0.002304
"etort-72","etort-211",0.001969
"etort-73","etort-211",0.002943
"etort-74","etort-211",0.007839
"etort-77","etort-211",0.002046
"etort-96","etort-211",0.00249
"etort-97","etort-211",0.002337
"etort-98","etort-211",0.003306
"etort-99","etort-211",0.003068
"etort-100","etort-211",0.003941
"etort-102","etort-211",0.001746
"etort-103","etort-211",0.001656
"etort-104","etort-211",0.002884
"etort-105","etort-211",0.002005
"etort-106","etort-211",0.002833
"etort-107","etort-211",0.00149
"etort-108","etort-211",0.001239
"etort-109","etort-211",0.001778
"etort-110","etort-211",0.004973
"etort-111","etort-211",0.00308
"etort-115","etort-211",0.002832
"etort-116","etort-211",0.001589
"etort-117","etort-211",0.001462
"etort-119","etort-211",0.008334
"etort-120","etort-211",0.006781
"etort-121","etort-211",0.0023
"etort-122","etort-211",0.003985
"etort-123","etort-211",0.002739
"etort-124","etort-211",0.002786
"etort-125","etort-211",0.003519
"etort-126","etort-211",0.003316
"etort-127","etort-211",0.005168
"etort-128","etort-211",0.002753
"etort-129","etort-211",0.002365
"etort-195","etort-211",0.005153
"etort-208","etort-211",0.007821
"etort-209","etort-211",0.008109
"etort-210","etort-211",0.000851
"etort-211","etort-211",0.180758
"etort-2","etort-212",0.001706
"etort-3","etort-212",0.002195
"etort-4","etort-212",0.002602
"etort-5","etort-212",0.001679
"etort-6","etort-212",0.000706
"etort-9","etort-212",0.001366
"etort-10","etort-212",0.00378
"etort-11","etort-212",0.004375
"etort-13","etort-212",0.001904
"etort-14","etort-212",0.001787
"etort-16","etort-212",0.004398
"etort-18","etort-212",0.003151
"etort-19","etort-212",0.002332
"etort-20","etort-212",0.002476
"etort-21","etort-212",0.004887
"etort-22","etort-212",0.003726
"etort-23","etort-212",0.003435
"etort-24","etort-212",0.003543
"etort-25","etort-212",0.00432
"etort-26","etort-212",0.001708
"etort-27","etort-212",0.005855
"etort-28","etort-212",0.006066
"etort-33","etort-212",0.001193
"etort-34","etort-212",0.001518
"etort-39","etort-212",0.001649
"etort-40","etort-212",0.001608
"etort-41","etort-212",0.001949
"etort-42","etort-212",0.000643
"etort-43","etort-212",0.001615
"etort-44","etort-212",0.001371
"etort-45","etort-212",0.001107
"etort-52","etort-212",0.001594
"etort-54","etort-212",0.001148
"etort-57","etort-212",0.001422
"etort-60 (sheared2)","etort-212",0.002723
"etort-61","etort-212",0.003351
"etort-63","etort-212",0.003184
"etort-64","etort-212",0.003243
"etort-65","etort-212",0.002621
"etort-66","etort-212",0.003885
"etort-67","etort-212",0.004399
"etort-68","etort-212",0.002442
"etort-69","etort-212",0.003347
"etort-70","etort-212",0.001585
"etort-71","etort-212",0.001354
"etort-72","etort-212",0.001256
"etort-73","etort-212",0.002159
"etort-74","etort-212",0.005144
"etort-77","etort-212",0.001662
"etort-96","etort-212",0.001751
"etort-97","etort-212",0.001543
"etort-98","etort-212",0.002432
"etort-99","etort-212",0.002107
"etort-100","etort-212",0.002643
"etort-102","etort-212",0.001288
"etort-103","etort-212",0.001287
"etort-104","etort-212",0.002215
"etort-105","etort-212",0.001631
"etort-106","etort-212",0.001873
"etort-107","etort-212",0.001064
"etort-108","etort-212",0.00096
"etort-109","etort-212",0.001419
"etort-110","etort-212",0.003284
"etort-111","etort-212",0.002313
"etort-115","etort-212",0.001951
"etort-116","etort-212",0.001275
"etort-117","etort-212",0.00112
"etort-119","etort-212",0.005817
"etort-120","etort-212",0.004888
"etort-121","etort-212",0.002036
"etort-122","etort-212",0.002758
"etort-123","etort-212",0.001802
"etort-124","etort-212",0.001979
"etort-125","etort-212",0.002637
"etort-126","etort-212",0.002232
"etort-127","etort-212",0.003546
"etort-128","etort-212",0.001796
"etort-129","etort-212",0.001505
"etort-195","etort-212",0.003674
"etort-208","etort-212",0.005628
"etort-209","etort-212",0.005989
"etort-210","etort-212",0.000747
"etort-211","etort-212",0.007356
"etort-212","etort-212",0.135039
"etort-2","etort-213",0.002451
"etort-3","etort-213",0.003737
"etort-4","etort-213",0.003598
"etort-5","etort-213",0.002219
"etort-6","etort-213",0.001641
"etort-9","etort-213",0.001674
"etort-10","etort-213",0.003296
"etort-11","etort-213",0.003347
"etort-13","etort-213",0.002807
"etort-14","etort-213",0.002784
"etort-16","etort-213",0.006765
"etort-18","etort-213",0.00413
"etort-19","etort-213",0.003737
"etort-20","etort-213",0.003997
"etort-21","etort-213",0.003626
"etort-22","etort-213",0.003039
"etort-23","etort-213",0.003028
"etort-24","etort-213",0.003138
"etort-25","etort-213",0.003875
"etort-26","etort-213",0.002459
"etort-27","etort-213",0.004822
"etort-28","etort-213",0.004436
"etort-33","etort-213",0.002021
"etort-34","etort-213",0.002083
"etort-39","etort-213",0.002118
"etort-40","etort-213",0.00224
"etort-41","etort-213",0.0028
"etort-42","etort-213",0.000919
"etort-43","etort-213",0.002277
"etort-44","etort-213",0.001833
"etort-45","etort-213",0.001449
"etort-52","etort-213",0.002294
"etort-54","etort-213",0.001423
"etort-57","etort-213",0.002443
"etort-60 (sheared2)","etort-213",0.004358
"etort-61","etort-213",0.005329
"etort-63","etort-213",0.00553
"etort-64","etort-213",0.005372
"etort-65","etort-213",0.00437
"etort-66","etort-213",0.004712
"etort-67","etort-213",0.006893
"etort-68","etort-213",0.004303
"etort-69","etort-213",0.004778
"etort-70","etort-213",0.002195
"etort-71","etort-213",0.002386
"etort-72","etort-213",0.00221
"etort-73","etort-213",0.00337
"etort-74","etort-213",0.007595
"etort-77","etort-213",0.002276
"etort-96","etort-213",0.002313
"etort-97","etort-213",0.002505
"etort-98","etort-213",0.003228
"etort-99","etort-213",0.002642
"etort-100","etort-213",0.003622
"etort-102","etort-213",0.001757
"etort-103","etort-213",0.001646
"etort-104","etort-213",0.003175
"etort-105","etort-213",0.002246
"etort-106","etort-213",0.002977
"etort-107","etort-213",0.001698
"etort-108","etort-213",0.001557
"etort-109","etort-213",0.002043
"etort-110","etort-213",0.005424
"etort-111","etort-213",0.003592
"etort-115","etort-213",0.002753
"etort-116","etort-213",0.001722
"etort-117","etort-213",0.001588
"etort-119","etort-213",0.004508
"etort-120","etort-213",0.004051
"etort-121","etort-213",0.003167
"etort-122","etort-213",0.004641
"etort-123","etort-213",0.003446
"etort-124","etort-213",0.003205
"etort-125","etort-213",0.004412
"etort-126","etort-213",0.003789
"etort-127","etort-213",0.006127
"etort-128","etort-213",0.002825
"etort-129","etort-213",0.002621
"etort-195","etort-213",0.004895
"etort-208","etort-213",0.004818
"etort-209","etort-213",0.005111
"etort-210","etort-213",0.001074
"etort-211","etort-213",0.005652
"etort-212","etort-213",0.004008
"etort-213","etort-213",0.158025
"etort-2","etort-214",0.002209
"etort-3","etort-214",0.003401
"etort-4","etort-214",0.003479
"etort-5","etort-214",0.002123
"etort-6","etort-214",0.001423
"etort-9","etort-214",0.001686
"etort-10","etort-214",0.00343
"etort-11","etort-214",0.003888
"etort-13","etort-214",0.002711
"etort-14","etort-214",0.002657
