"etort1","etort2","distance"
"etort-223","etort-265",210564.734398342
"etort-224","etort-265",210424.059707955
"etort-225","etort-265",238862.768348724
"etort-226","etort-265",204523.929981921
"etort-227","etort-265",211871.62435379
"etort-228","etort-265",146793.79907504
"etort-229","etort-265",248001.90853217
"etort-230","etort-265",95765.0003020454
"etort-231","etort-265",26198.3559958228
"etort-244","etort-265",144511.958347076
"etort-245","etort-265",189064.616965467
"etort-247","etort-265",66097.0917929203
"etort-248","etort-265",94366.242125554
"etort-253","etort-265",88891.3427179893
"etort-254","etort-265",194816.96380352
"etort-255","etort-265",144747.184900248
"etort-256","etort-265",92962.8287932396
"etort-257","etort-265",256488.177420913
"etort-259","etort-265",62276.2379886901
"etort-260","etort-265",62276.2379886901
"etort-261","etort-265",119325.9282352
"etort-262","etort-265",219657.130298562
"etort-263","etort-265",209028.523280595
"etort-264","etort-265",208799.09009446
"etort-265","etort-265",0
"etort-2","etort-267",218599.041774997
"etort-3","etort-267",148979.025113653
"etort-4","etort-267",129865.829337098
"etort-5","etort-267",101228.449981954
"etort-6","etort-267",4189.00753083055
"etort-9","etort-267",99694.6300458329
"etort-10","etort-267",255407.894676218
"etort-11","etort-267",177297.003198464
"etort-13","etort-267",172058.08031426
"etort-14","etort-267",195610.229901961
"etort-16","etort-267",113780.019948749
"etort-18","etort-267",195466.018097128
"etort-19","etort-267",145401.38449862
"etort-20","etort-267",151365.889030236
"etort-21","etort-267",237121.461701876
"etort-22","etort-267",235063.702411582
"etort-23","etort-267",151192.157700771
"etort-24","etort-267",186862.33186518
"etort-25","etort-267",174436.678331798
"etort-26","etort-267",113191.379887631
"etort-27","etort-267",259190.184928241
"etort-28","etort-267",266999.477219866
"etort-33","etort-267",42266.3066650546
"etort-34","etort-267",86036.8650878597
"etort-39","etort-267",82388.6758145504
"etort-40","etort-267",60795.8059022508
"etort-41","etort-267",20318.1917773763
"etort-42","etort-267",4629.1407939457
"etort-43","etort-267",63019.9317837897
"etort-44","etort-267",61133.6583893768
"etort-45","etort-267",61024.3673691177
"etort-52","etort-267",66173.5059612196
"etort-54","etort-267",59726.2072743718
"etort-57","etort-267",185481.73398768
"etort-60 (sheared2)","etort-267",196565.850410232
"etort-61","etort-267",188182.954854277
"etort-63","etort-267",144350.280373176
"etort-64","etort-267",166672.84887651
"etort-65","etort-267",170649.927872366
"etort-66","etort-267",180213.41842892
"etort-67","etort-267",178916.300639521
"etort-68","etort-267",171017.23691147
"etort-69","etort-267",160199.849033264
"etort-70","etort-267",76395.2021564414
"etort-71","etort-267",179687.708215721
"etort-72","etort-267",203805.852123556
"etort-73","etort-267",136524.529870306
"etort-74","etort-267",165948.005216239
"etort-77","etort-267",98489.4976980035
"etort-96","etort-267",84430.5258391445
"etort-97","etort-267",73235.4935346058
"etort-98","etort-267",71648.9711712661
"etort-99","etort-267",53250.0437950135
"etort-100","etort-267",91695.9931819693
"etort-102","etort-267",80267.5514041966
"etort-103","etort-267",88581.9148837189
"etort-104","etort-267",59995.6284736073
"etort-105","etort-267",65950.4366199558
"etort-106","etort-267",202385.046193681
"etort-107","etort-267",208517.977818317
"etort-108","etort-267",214975.11316961
"etort-109","etort-267",190891.700883352
"etort-110","etort-267",210934.421296857
"etort-111","etort-267",199721.744985403
"etort-115","etort-267",37340.9445211211
"etort-116","etort-267",29108.3463130273
"etort-117","etort-267",14271.2881973122
"etort-119","etort-267",264095.211759499
"etort-120","etort-267",237566.886722424
"etort-121","etort-267",157006.740245923
"etort-122","etort-267",155688.869172336
"etort-123","etort-267",154167.07747108
"etort-124","etort-267",158479.335384736
"etort-125","etort-267",151765.982615999
"etort-126","etort-267",168526.039292131
"etort-127","etort-267",166193.225637048
"etort-128","etort-267",165479.345045673
"etort-129","etort-267",169035.641620901
"etort-195","etort-267",190806.144106311
"etort-208","etort-267",210109.597089271
"etort-209","etort-267",211737.098033473
"etort-210","etort-267",11856.0020298311
"etort-211","etort-267",237552.332548294
"etort-212","etort-267",245884.967771658
"etort-213","etort-267",160642.110454281
"etort-214","etort-267",227993.489240282
"etort-215","etort-267",158677.031888697
"etort-216","etort-267",170800.198015263
"etort-217","etort-267",195947.793255318
"etort-218","etort-267",222010.446298162
"etort-219","etort-267",202865.952339901
"etort-220","etort-267",197446.578115492
"etort-221","etort-267",189543.184449085
"etort-222","etort-267",194862.096881439
"etort-223","etort-267",196726.701324738
"etort-224","etort-267",197550.73452287
"etort-225","etort-267",221021.912506364
"etort-226","etort-267",186488.68503151
"etort-227","etort-267",194522.770016189
"etort-228","etort-267",133348.625394569
"etort-229","etort-267",261041.244429529
"etort-230","etort-267",80190.8483527654
"etort-231","etort-267",31680.7677286855
"etort-244","etort-267",132443.26217263
"etort-245","etort-267",193918.091867752
"etort-247","etort-267",48061.8821989627
"etort-248","etort-267",75590.8139758143
"etort-253","etort-267",68743.7895360662
"etort-254","etort-267",199594.401364507
"etort-255","etort-267",155418.462689803
"etort-256","etort-267",73187.1888286332
"etort-257","etort-267",265329.127428034
"etort-259","etort-267",59570.0505357637
"etort-260","etort-267",59570.0505357637
"etort-261","etort-267",99073.0976903972
"etort-262","etort-267",203948.947676904
"etort-263","etort-267",195558.529495662
"etort-264","etort-267",194604.782593279
"etort-265","etort-267",21764.278813729
"etort-267","etort-267",0
"etort-2","etort-270",219755.428740186
"etort-3","etort-270",152125.765337374
"etort-4","etort-270",134698.141355985
"etort-5","etort-270",102408.144398748
"etort-6","etort-270",16503.2610418427
"etort-9","etort-270",113868.691106167
"etort-10","etort-270",249037.073737468
"etort-11","etort-270",169970.392701989
"etort-13","etort-270",179173.383051769
"etort-14","etort-270",202656.970480726
"etort-16","etort-270",110423.059362577
"etort-18","etort-270",189241.474236511
"etort-19","etort-270",152305.074495991
"etort-20","etort-270",157424.286146433
"etort-21","etort-270",229535.721322723
"etort-22","etort-270",228462.982346009
"etort-23","etort-270",143646.087783194
"etort-24","etort-270",177339.134279674
"etort-25","etort-270",165882.347489349
"etort-26","etort-270",127896.807205445
"etort-27","etort-270",249840.655170194
"etort-28","etort-270",256998.217664096
"etort-33","etort-270",53025.5785811808
"etort-34","etort-270",100533.592708165
"etort-39","etort-270",97416.2850603706
"etort-40","etort-270",74957.7183946377
"etort-41","etort-270",33199.0997724603
"etort-42","etort-270",16660.6592947129
"etort-43","etort-270",62743.1558477736
"etort-44","etort-270",60571.0364571238
"etort-45","etort-270",64503.4765066322
"etort-52","etort-270",65541.9287441813
"etort-54","etort-270",58042.6190472365
"etort-57","etort-270",194478.552089454
"etort-60 (sheared2)","etort-270",192925.15174504
"etort-61","etort-270",195324.948139367
"etort-63","etort-270",150549.875055645
"etort-64","etort-270",170353.802964452
"etort-65","etort-270",177569.864505438
"etort-66","etort-270",182536.675829113
"etort-67","etort-270",182079.554285853
"etort-68","etort-270",173758.675638489
"etort-69","etort-270",156107.003612636
"etort-70","etort-270",69933.694994507
"etort-71","etort-270",188475.50440343
"etort-72","etort-270",212190.540992207
"etort-73","etort-270",143610.857179186
"etort-74","etort-270",161118.304779712
"etort-77","etort-270",98612.3377862441
"etort-96","etort-270",86829.0571173848
"etort-97","etort-270",87924.2796995914
"etort-98","etort-270",82440.5331794926
"etort-99","etort-270",66072.8335922441
"etort-100","etort-270",106555.256894245
"etort-102","etort-270",92131.9768936952
"etort-103","etort-270",93198.207920644
"etort-104","etort-270",71060.5338506993
"etort-105","etort-270",79386.2573330976
"etort-106","etort-270",214387.398603151
"etort-107","etort-270",220211.037909548
"etort-108","etort-270",227796.227675228
"etort-109","etort-270",200771.26361444
"etort-110","etort-270",221959.234094125
"etort-111","etort-270",210575.632914596
"etort-115","etort-270",42816.6259202185
"etort-116","etort-270",38769.869310313
"etort-117","etort-270",28629.365456426
"etort-119","etort-270",256942.576843761
"etort-120","etort-270",228820.413334984
"etort-121","etort-270",165824.024040518
"etort-122","etort-270",164750.450879946
"etort-123","etort-270",163156.790577728
"etort-124","etort-270",167687.471530648
"etort-125","etort-270",160698.646437713
"etort-126","etort-270",177685.337398297
"etort-127","etort-270",175346.841890311
"etort-128","etort-270",174578.944709785
"etort-129","etort-270",178306.780070037
"etort-195","etort-270",185402.690294055
"etort-208","etort-270",202176.969818099
"etort-209","etort-270",202528.325977097
"etort-210","etort-270",4347.03916744634
"etort-211","etort-270",229240.585070729
"etort-212","etort-270",237652.128716224
"etort-213","etort-270",156054.489823566
"etort-214","etort-270",221012.093592657
"etort-215","etort-270",150509.81045142
"etort-216","etort-270",162555.151572117
"etort-217","etort-270",188808.832239842
"etort-218","etort-270",214165.066739993
"etort-219","etort-270",195456.922142349
"etort-220","etort-270",193221.424087333
"etort-221","etort-270",198721.204513492
"etort-222","etort-270",205120.922868597
"etort-223","etort-270",206329.373987079
"etort-224","etort-270",206429.841512033
"etort-225","etort-270",233664.88938277
"etort-226","etort-270",199269.880490009
"etort-227","etort-270",206781.827914524
"etort-228","etort-270",142595.406756977
"etort-229","etort-270",251183.806623703
"etort-230","etort-270",90967.6625658977
"etort-231","etort-270",26428.6982348446
"etort-244","etort-270",140648.809000973
"etort-245","etort-270",189808.319613315
"etort-247","etort-270",60686.7796682404
"etort-248","etort-270",88872.0381849314
"etort-253","etort-270",83118.5747355717
"etort-254","etort-270",195546.006629764
"etort-255","etort-270",147124.75092373
"etort-256","etort-270",87265.3329608165
"etort-257","etort-270",258438.236521607
"etort-259","etort-270",60407.7563531234
"etort-260","etort-270",60407.7563531234
"etort-261","etort-270",113551.114011892
"etort-262","etort-270",214965.767798222
"etort-263","etort-270",204883.897028918
"etort-264","etort-270",204474.153057336
"etort-265","etort-270",6019.49775410545
"etort-267","etort-270",15760.2639196885
"etort-270","etort-270",0
"etort-2","etort-273",197516.146607346
"etort-3","etort-273",125383.300217244
"etort-4","etort-273",101602.892897475
"etort-5","etort-273",95559.6181527603
"etort-6","etort-273",69259.6458528438
"etort-9","etort-273",32422.6435627692
"etort-10","etort-273",265089.317197978
"etort-11","etort-273",195481.765311637
"etort-13","etort-273",128699.595534664
"etort-14","etort-273",151045.856495472
"etort-16","etort-273",123473.35027066
"etort-18","etort-273",207615.899724229
"etort-19","etort-273",105472.933846893
"etort-20","etort-273",114547.294395409
"etort-21","etort-273",253011.5983856
"etort-22","etort-273",246651.267216299
"etort-23","etort-273",172532.077406624
"etort-24","etort-273",213970.332979434
"etort-25","etort-273",198109.105961446
"etort-26","etort-273",45728.634465695
"etort-27","etort-273",282306.155274509
"etort-28","etort-273",292945.981338384
"etort-33","etort-273",37266.4146859303
"etort-34","etort-273",18456.0969576582
"etort-39","etort-273",16480.0661730007
"etort-40","etort-273",8406.54539047494
"etort-41","etort-273",49303.1711507988
"etort-42","etort-273",65561.6345777069
"etort-43","etort-273",78238.5479674718
"etort-44","etort-273",78328.8026567085
"etort-45","etort-273",64259.5219230749
"etort-52","etort-273",80934.0112486814
"etort-54","etort-273",81239.3627979156
"etort-57","etort-273",133491.792824217
"etort-60 (sheared2)","etort-273",197509.433240303
"etort-61","etort-273",143642.566364782
"etort-63","etort-273",107731.294413734
"etort-64","etort-273",138710.711588347
"etort-65","etort-273",128237.981324047
"etort-66","etort-273",156875.044559786
"etort-67","etort-273",152063.327679201
"etort-68","etort-273",146714.354489546
"etort-69","etort-273",166228.349122516
"etort-70","etort-273",106350.656910952
"etort-71","etort-273",128830.254988382
"etort-72","etort-273",153443.790267335
"etort-73","etort-273",96887.2564598942
"etort-74","etort-273",174501.822351233
"etort-77","etort-273",97956.5019900188
"etort-96","etort-273",79408.6608625283
"etort-97","etort-273",5871.02241893938
"etort-98","etort-273",32195.0911097696
"etort-99","etort-273",21641.5863874038
"etort-100","etort-273",24621.5584866627
"etort-102","etort-273",28612.0767611751
"etort-103","etort-273",72282.4592156726
"etort-104","etort-273",29487.7236439846
"etort-105","etort-273",12028.2023017517
"etort-106","etort-273",139228.254898609
"etort-107","etort-273",146193.336927107
"etort-108","etort-273",149552.293608265
"etort-109","etort-273",135242.360574064
"etort-110","etort-273",150684.137832254
"etort-111","etort-273",140286.270716947
"etort-115","etort-273",56031.8499976977
"etort-116","etort-273",48531.9073151868
"etort-117","etort-273",53619.4684050514
"etort-119","etort-273",276952.190428707
"etort-120","etort-273",258693.353999431
"etort-121","etort-273",107474.545392447
"etort-122","etort-273",105206.033579187
"etort-123","etort-273",104111.394776347
"etort-124","etort-273",107167.54413705
"etort-125","etort-273",102152.10071432
"etort-126","etort-273",116770.973849939
"etort-127","etort-273",114603.016125743
"etort-128","etort-273",114158.854751639
"etort-129","etort-273",116789.732293388
"etort-195","etort-273",199739.108041502
"etort-208","etort-273",228857.203211926
"etort-209","etort-273",236112.668255046
"etort-210","etort-273",79018.9764355223
"etort-211","etort-273",256700.37179759
"etort-212","etort-273",264335.093798585
"etort-213","etort-273",168701.544744196
"etort-214","etort-273",241607.259401587
"etort-215","etort-273",181929.679505678
"etort-216","etort-273",193408.908635547
"etort-217","etort-273",212034.665274403
"etort-218","etort-273",239761.93969926
"etort-219","etort-273",219710.617390101
"etort-220","etort-273",200839.110058903
"etort-221","etort-273",136653.525004676
"etort-222","etort-273",137670.287030356
"etort-223","etort-273",141917.777957527
"etort-224","etort-273",145500.133589433
"etort-225","etort-273",155974.652958048
"etort-226","etort-273",121392.565483049
"etort-227","etort-273",130734.303547472
"etort-228","etort-273",84127.7334937767
"etort-229","etort-273",286487.860814175
"etort-230","etort-273",35616.594156711
"etort-231","etort-273",96008.1846722939
"etort-244","etort-273",88172.5253341797
"etort-245","etort-273",197068.125664039
"etort-247","etort-273",26037.9053616536
"etort-248","etort-273",15837.1616476974
"etort-253","etort-273",2732.35048701715
"etort-254","etort-273",202076.375017462
"etort-255","etort-273",179485.756860946
"etort-256","etort-273",8017.89542494125
"etort-257","etort-273",276959.951925217
"etort-259","etort-273",73075.1978138655
"etort-260","etort-273",73075.1978138655
"etort-261","etort-273",31488.4201626173
"etort-262","etort-273",143866.070697563
"etort-263","etort-273",141852.588878946
"etort-264","etort-273",138863.756777311
"etort-265","etort-273",87993.2423954596
"etort-267","etort-273",67588.0478474617
"etort-270","etort-273",82171.7786384255
"etort-273","etort-273",0
"etort-2","etort-275",128759.404795921
"etort-3","etort-275",96318.096850385
"etort-4","etort-275",89611.7984064645
"etort-5","etort-275",128991.72913507
"etort-6","etort-275",195729.063533696
"etort-9","etort-275",109530.052017777
"etort-10","etort-275",241433.210315051
"etort-11","etort-275",206997.867922637
"etort-13","etort-275",47221.8376758125
"etort-14","etort-275",45498.5176098521
"etort-16","etort-275",156069.257010927
"etort-18","etort-275",203749.259819598
"etort-19","etort-275",63724.6281479811
"etort-20","etort-275",67590.1771849933
"etort-21","etort-275",244301.617297292
"etort-22","etort-275",230874.148079355
"etort-23","etort-275",198149.338826508
"etort-24","etort-275",236406.928579201
"etort-25","etort-275",218819.086075823
"etort-26","etort-275",109440.085476852
"etort-27","etort-275",282272.10391192
"etort-28","etort-275",296870.352856546
"etort-33","etort-275",150312.090059956
"etort-34","etort-275",122257.360950788
"etort-39","etort-275",131265.2124507
"etort-40","etort-275",138587.502099818
"etort-41","etort-275",172324.749592916
"etort-42","etort-275",188757.537511654
"etort-43","etort-275",155651.23941648
"etort-44","etort-275",157721.389848766
"etort-45","etort-275",144696.731944018
"etort-52","etort-275",155243.594524605
"etort-54","etort-275",162399.390287858
"etort-57","etort-275",18267.7843169705
"etort-60 (sheared2)","etort-275",175314.443319887
"etort-61","etort-275",43701.4686137711
"etort-63","etort-275",70226.9915769909
"etort-64","etort-275",87716.8814783685
"etort-65","etort-275",50021.7003181277
"etort-66","etort-275",103235.050023935
"etort-67","etort-275",93402.9627733791
"etort-68","etort-275",97907.9603143288
"etort-69","etort-275",167344.932901442
"etort-70","etort-275",178124.095633431
"etort-71","etort-275",23644.3038457981
"etort-72","etort-275",28765.8940626625
"etort-73","etort-275",68780.462952946
"etort-74","etort-275",176424.1390142
"etort-77","etort-275",136470.81751791
"etort-96","etort-275",131862.440221486
"etort-97","etort-275",133006.580597155
"etort-98","etort-275",120898.865301328
"etort-99","etort-275",140842.193302126
"etort-100","etort-275",123346.885080455
"etort-102","etort-275",113382.0017045
"etort-103","etort-275",119115.567777162
"etort-104","etort-275",132570.383946287
"etort-105","etort-275",130957.700516705
"etort-106","etort-275",36554.6561726463
"etort-107","etort-275",33783.5963594034
"etort-108","etort-275",58601.2943115901
"etort-109","etort-275",3566.4271935809
"etort-110","etort-275",25288.1427994928
"etort-111","etort-275",15348.2054635752
"etort-115","etort-275",160758.923385259
"etort-116","etort-275",164124.264359618
"etort-117","etort-275",178925.408323608
"etort-119","etort-275",257324.364564502
"etort-120","etort-275",259120.918589335
"etort-121","etort-275",40310.0912150424
"etort-122","etort-275",40041.0861153911
"etort-123","etort-275",41825.1302871344
"etort-124","etort-275",36685.5130681565
"etort-125","etort-275",44328.6991129992
"etort-126","etort-275",27969.678013966
"etort-127","etort-275",30031.9160623399
"etort-128","etort-275",31028.9732163167
"etort-129","etort-275",26725.6046514771
"etort-195","etort-275",192358.432111925
"etort-208","etort-275",231513.366410119
"etort-209","etort-275",247826.413766151
"etort-210","etort-275",201227.839972528
"etort-211","etort-275",253633.687348199
"etort-212","etort-275",258320.417595341
"etort-213","etort-275",172366.03460417
"etort-214","etort-275",231045.718801255
"etort-215","etort-275",207331.335954447
"etort-216","etort-275",213701.514168908
"etort-217","etort-275",214305.976947689
"etort-218","etort-275",237761.440022499
"etort-219","etort-275",221184.734280025
"etort-220","etort-275",182269.215838374
"etort-221","etort-275",14456.8272496506
"etort-222","etort-275",3910.64772327116
"etort-223","etort-275",8582.42617228067
"etort-224","etort-275",19449.303026508
"etort-225","etort-275",58390.8112504161
"etort-226","etort-275",49356.0434530462
"etort-227","etort-275",39439.7467780546
"etort-228","etort-275",60639.0838471838
"etort-229","etort-275",290438.457956109
"etort-230","etort-275",112375.751094914
"etort-231","etort-275",224140.69759851
"etort-244","etort-275",65584.9748305015
"etort-245","etort-275",179409.01418245
"etort-247","etort-275",145440.508503859
"etort-248","etort-275",121899.948146321
"etort-253","etort-275",133643.197837943
"etort-254","etort-275",181258.08163597
"etort-255","etort-275",207200.331539189
"etort-256","etort-275",128160.58432845
"etort-257","etort-275",254871.37939476
"etort-259","etort-275",153935.786899763
"etort-260","etort-275",153935.786899763
"etort-261","etort-275",113606.96520249
"etort-262","etort-275",20259.1589969054
"etort-263","etort-275",12254.7921006412
"etort-264","etort-275",3847.91623816731
"etort-265","etort-275",207001.65905788
"etort-267","etort-275",192535.75987148
"etort-270","etort-275",202608.434399575
"etort-273","etort-275",136105.020711061
"etort-275","etort-275",0
"etort-2","etort-276",71537.1741419654
"etort-3","etort-276",86214.070420703
"etort-4","etort-276",106208.870899429
"etort-5","etort-276",100454.972555104
"etort-6","etort-276",197441.913954966
"etort-9","etort-276",199518.174614002
"etort-10","etort-276",70944.1832327761
"etort-11","etort-276",46078.2763200385
"etort-13","etort-276",129841.365409424
"etort-14","etort-276",136560.078977182
"etort-16","etort-276",79597.3728938155
"etort-18","etort-276",29953.0774798209
"etort-19","etort-276",123837.72984703
"etort-20","etort-276",115008.591971267
"etort-21","etort-276",67724.2254937164
"etort-22","etort-276",55675.9866885451
"etort-23","etort-276",60717.5112148757
"etort-24","etort-276",74576.2757272263
"etort-25","etort-276",61965.0532018544
"etort-26","etort-276",213814.911376435
"etort-27","etort-276",105474.307454238
"etort-28","etort-276",120154.223606988
"etort-33","etort-276",170802.942438128
"etort-34","etort-276",199705.67826992
"etort-39","etort-276",206814.083872903
"etort-40","etort-276",189704.981720097
"etort-41","etort-276",184088.316070645
"etort-42","etort-276",189017.803106791
"etort-43","etort-276",131348.528332238
"etort-44","etort-276",132925.939997189
"etort-45","etort-276",138803.276930179
"etort-52","etort-276",128042.240909176
"etort-54","etort-276",133752.945233095
"etort-57","etort-276",158540.634367525
"etort-60 (sheared2)","etort-276",4633.06559387762
"etort-61","etort-276",135006.358837238
"etort-63","etort-276",116573.69078093
"etort-64","etort-276",89346.316492198
"etort-65","etort-276",127137.46027787
"etort-66","etort-276",74313.3874082221
"etort-67","etort-276",84001.9341972533
"etort-68","etort-276",78898.1623070706
"etort-69","etort-276",33376.980212301
"etort-70","etort-276",120234.321998113
"etort-71","etort-276",153482.151446694
"etort-72","etort-276",158259.088237516
"etort-73","etort-276",125764.251944805
"etort-74","etort-276",29969.11325095
"etort-77","etort-276",99488.034443974
"etort-96","etort-276",117703.806342211
"etort-97","etort-276",198508.092989504
"etort-98","etort-276",163640.291281359
"etort-99","etort-276",178811.017865999
"etort-100","etort-276",207469.632873011
"etort-102","etort-276",170843.580006829
"etort-103","etort-276",123366.439662977
"etort-104","etort-276",167426.35953344
"etort-105","etort-276",183619.766435669
"etort-106","etort-276",212090.868742996
"etort-107","etort-276",210539.700670149
"etort-108","etort-276",234376.179816595
"etort-109","etort-276",173232.610392284
"etort-110","etort-276",201102.569289477
"etort-111","etort-276",192144.154320391
"etort-115","etort-276",160612.719468136
"etort-116","etort-276",173205.080417787
"etort-117","etort-276",189300.420629383
"etort-119","etort-276",84912.8564666907
"etort-120","etort-276",82534.0664141734
"etort-121","etort-276",147019.171039262
"etort-122","etort-276",149679.442825424
"etort-123","etort-276",148457.01008878
"etort-124","etort-276",152183.161962031
"etort-125","etort-276",147259.444929307
"etort-126","etort-276",154505.240094079
"etort-127","etort-276",153698.823828148
"etort-128","etort-276",152791.431278075
"etort-129","etort-276",156123.056639073
"etort-195","etort-276",19279.3102344334
"etort-208","etort-276",56906.1313994616
"etort-209","etort-276",75717.0614526163
"etort-210","etort-276",191962.87088425
"etort-211","etort-276",76848.5349833083
"etort-212","etort-276",81643.8061151118
"etort-213","etort-276",34042.1913137319
"etort-214","etort-276",54473.1982137241
"etort-215","etort-276",62559.3672531944
"etort-216","etort-276",58959.7037976734
"etort-217","etort-276",42191.7455612135
"etort-218","etort-276",61348.8771449238
"etort-219","etort-276",47302.6195632748
"etort-220","etort-276",5721.99901302134
"etort-221","etort-276",162742.707197124
"etort-222","etort-276",180662.01237102
"etort-223","etort-276",172038.265223683
"etort-224","etort-276",162190.462505545
"etort-225","etort-276",235010.892444028
"etort-226","etort-276",216283.663086467
"etort-227","etort-276",211875.770331447
"etort-228","etort-276",147978.9304346
"etort-229","etort-276",113779.607150642
"etort-230","etort-276",162380.653776393
"etort-231","etort-276",215011.450769239
"etort-244","etort-276",137023.299349142
"etort-245","etort-276",2717.99281914392
"etort-247","etort-276",178059.561759107
"etort-248","etort-276",183177.276970933
"etort-253","etort-276",193438.635126636
"etort-254","etort-276",6449.79324911524
"etort-255","etort-276",65389.4703505701
"etort-256","etort-276",191021.027401168
"etort-257","etort-276",83799.6771283918
"etort-259","etort-276",135691.478416297
"etort-260","etort-276",135691.478416297
"etort-261","etort-276",203949.504927559
"etort-262","etort-276",196993.808899163
"etort-263","etort-276",167530.488468562
"etort-264","etort-276",174852.060996383
"etort-265","etort-276",188816.5112912
"etort-267","etort-276",193371.290088419
"etort-270","etort-276",189474.861972532
"etort-273","etort-276",195645.960347147
"etort-275","etort-276",176798.59216791
"etort-276","etort-276",0
"etort-2","etort-277",96350.8806605894
"etort-3","etort-277",104550.534755332
"etort-4","etort-277",121918.771390768
"etort-5","etort-277",108163.021730402
"etort-6","etort-277",196632.748806185
"etort-9","etort-277",210938.913093024
"etort-10","etort-277",62950.4132116615
"etort-11","etort-277",24738.5333274561
"etort-13","etort-277",151011.372998208
"etort-14","etort-277",159504.435237543
"etort-16","etort-277",81455.5380022857
"etort-18","etort-277",5535.38902344306
"etort-19","etort-277",142149.410770642
"etort-20","etort-277",134119.587861103
"etort-21","etort-277",50533.5628267409
"etort-22","etort-277",43375.4897010143
"etort-23","etort-277",46844.7316048723
"etort-24","etort-277",50348.9846243587
"etort-25","etort-277",39876.1582108376
"etort-26","etort-277",226062.541339491
"etort-27","etort-277",85496.316489879
"etort-28","etort-277",99352.351660298
"etort-33","etort-277",175207.033373493
"etort-34","etort-277",209548.01156079
"etort-39","etort-277",215919.036895706
"etort-40","etort-277",196826.971547974
"etort-41","etort-277",185895.311261682
"etort-42","etort-277",188609.634554818
"etort-43","etort-277",133186.797417452
"etort-44","etort-277",134416.654279064
"etort-45","etort-277",142878.548371036
"etort-52","etort-277",129864.271902076
"etort-54","etort-277",134371.598273953
"etort-57","etort-277",180047.849048366
"etort-60 (sheared2)","etort-277",28705.450729401
"etort-61","etort-277",157441.435597667
"etort-63","etort-277",134755.950540119
"etort-64","etort-277",110513.050981881
"etort-65","etort-277",148233.77298067
"etort-66","etort-277",97244.0782780766
"etort-67","etort-277",106685.792314209
"etort-68","etort-277",100652.688897061
"etort-69","etort-277",37653.8191074592
"etort-70","etort-277",116958.686698685
"etort-71","etort-277",174675.044977571
"etort-72","etort-277",181114.458462878
"etort-73","etort-277",142910.277448278
"etort-74","etort-277",28949.2931653286
"etort-77","etort-277",105515.396038382
"etort-96","etort-277",124093.302086915
"etort-97","etort-277",206885.060793492
"etort-98","etort-277",172149.671199799
"etort-99","etort-277",185037.725019259
"etort-100","etort-277",217624.251168423
"etort-102","etort-277",180605.419497464
"etort-103","etort-277",132043.641276044
"etort-104","etort-277",174357.543263003
"etort-105","etort-277",191479.862294638
"etort-106","etort-277",232815.374750214
"etort-107","etort-277",231783.718424699
"etort-108","etort-277",255002.745861043
"etort-109","etort-277",194655.676212636
"etort-110","etort-277",222908.308899078
"etort-111","etort-277",213511.10948811
"etort-115","etort-277",162807.170217331
"etort-116","etort-277",175581.998576614
"etort-117","etort-277",190460.537407223
"etort-119","etort-277",73578.0934733528
"etort-120","etort-277",61585.744487309
"etort-121","etort-277",166272.827734046
"etort-122","etort-277",168730.492137713
"etort-123","etort-277",167380.908398217
"etort-124","etort-277",171451.244288999
"etort-125","etort-277",165958.548450086
"etort-126","etort-277",174675.009538643
"etort-127","etort-277",173674.462413107
"etort-128","etort-277",172726.169030223
"etort-129","etort-277",176290.187272976
"etort-195","etort-277",5982.40033171335
"etort-208","etort-277",33356.9059260431
"etort-209","etort-277",51217.7835877726
"etort-210","etort-277",189802.789658302
"etort-211","etort-277",57086.9360811229
"etort-212","etort-277",63371.9523562639
"etort-213","etort-277",34749.6063127328
"etort-214","etort-277",38327.4919434114
"etort-215","etort-277",45084.1934065335
"etort-216","etort-277",38070.520666996
"etort-217","etort-277",17339.2888922595
"etort-218","etort-277",40243.9811312414
"etort-219","etort-277",23175.1954565794
"etort-220","etort-277",21679.3381894297
"etort-221","etort-277",184429.28020771
"etort-222","etort-277",202112.492231356
"etort-223","etort-277",193941.691279307
"etort-224","etort-277",184490.676619294
"etort-225","etort-277",256044.548741458
"etort-226","etort-277",235549.048346761
"etort-227","etort-277",232002.214960711
"etort-228","etort-277",164586.757311297
"etort-229","etort-277",92798.0818260274
"etort-230","etort-277",172070.826994376
"etort-231","etort-277",211374.437518138
"etort-244","etort-277",153622.300787362
"etort-245","etort-277",22314.2376540245
"etort-247","etort-277",183575.380279472
"etort-248","etort-277",192246.332020603
"etort-253","etort-277",201442.668032426
"etort-254","etort-277",24588.7939339457
"etort-255","etort-277",48495.9844061105
"etort-256","etort-277",199629.911531005
"etort-257","etort-277",73898.2896014976
"etort-259","etort-277",137991.933223671
"etort-260","etort-277",137991.933223671
"etort-261","etort-277",215109.477073964
"etort-262","etort-277",218473.956868184
"etort-263","etort-277",189506.113320677
"etort-264","etort-277",196497.973220471
"etort-265","etort-277",185431.301459427
"etort-267","etort-277",192721.272898651
"etort-270","etort-277",186870.721929767
"etort-273","etort-277",203443.001503665
"etort-275","etort-277",198217.139378615
"etort-276","etort-277",24908.4212944439
"etort-277","etort-277",0
"etort-2","etort-278",198849.284361557
"etort-3","etort-278",127417.556548965
"etort-4","etort-278",103400.823454774
"etort-5","etort-278",101731.738284656
