"etort1","etort2","pi"
"etort-93","etort-174",0.170047
"etort-94","etort-174",0.171291
"etort-95","etort-174",0.168543
"etort-112","etort-174",0.174807
"etort-113","etort-174",0.175111
"etort-130","etort-174",0.169997
"etort-131","etort-174",0.167555
"etort-132","etort-174",0.168318
"etort-133","etort-174",0.169291
"etort-134","etort-174",0.168649
"etort-135","etort-174",0.167312
"etort-136","etort-174",0.167084
"etort-137","etort-174",0.168485
"etort-138","etort-174",0.169275
"etort-139","etort-174",0.169516
"etort-140","etort-174",0.166545
"etort-141","etort-174",0.166624
"etort-142","etort-174",0.171389
"etort-143","etort-174",0.167314
"etort-144","etort-174",0.169059
"etort-145","etort-174",0.167264
"etort-146","etort-174",0.167412
"etort-147","etort-174",0.168028
"etort-148","etort-174",0.173218
"etort-149","etort-174",0.166306
"etort-150","etort-174",0.167669
"etort-151","etort-174",0.167139
"etort-152","etort-174",0.168936
"etort-153","etort-174",0.166972
"etort-154","etort-174",0.170922
"etort-155","etort-174",0.167141
"etort-156","etort-174",0.16717
"etort-157","etort-174",0.169736
"etort-158","etort-174",0.170551
"etort-159","etort-174",0.170135
"etort-161","etort-174",0.168495
"etort-162","etort-174",0.166672
"etort-163","etort-174",0.166422
"etort-164","etort-174",0.165617
"etort-166","etort-174",0.16845
"etort-167","etort-174",0.167031
"etort-168","etort-174",0.168107
"etort-169","etort-174",0.169468
"etort-170","etort-174",0.169001
"etort-172","etort-174",0.166803
"etort-173","etort-174",0.168038
"etort-174","etort-174",0.110359
"etort-15","etort-175",0.16889
"etort-17","etort-175",0.169715
"etort-31","etort-175",0.171165
"etort-36","etort-175",0.170752
"etort-37","etort-175",0.167755
"etort-38","etort-175",0.17049
"etort-46","etort-175",0.17004
"etort-47","etort-175",0.169797
"etort-48","etort-175",0.167264
"etort-49","etort-175",0.174128
"etort-51","etort-175",0.177376
"etort-53","etort-175",0.169711
"etort-55","etort-175",0.171504
"etort-56 (sheared2)","etort-175",0.171584
"etort-58","etort-175",0.168983
"etort-59","etort-175",0.174848
"etort-62","etort-175",0.169709
"etort-78","etort-175",0.170107
"etort-79","etort-175",0.170586
"etort-80","etort-175",0.169426
"etort-81","etort-175",0.17023
"etort-82","etort-175",0.168779
"etort-83","etort-175",0.170583
"etort-84","etort-175",0.169365
"etort-85","etort-175",0.169534
"etort-86","etort-175",0.169231
"etort-87","etort-175",0.1706
"etort-89","etort-175",0.170736
"etort-90","etort-175",0.167871
"etort-93","etort-175",0.170463
"etort-94","etort-175",0.171893
"etort-95","etort-175",0.167052
"etort-112","etort-175",0.174126
"etort-113","etort-175",0.175147
"etort-130","etort-175",0.170131
"etort-131","etort-175",0.167163
"etort-132","etort-175",0.168627
"etort-133","etort-175",0.169905
"etort-134","etort-175",0.168063
"etort-135","etort-175",0.165105
"etort-136","etort-175",0.167345
"etort-137","etort-175",0.169254
"etort-138","etort-175",0.169692
"etort-139","etort-175",0.169506
"etort-140","etort-175",0.167024
"etort-141","etort-175",0.16625
"etort-142","etort-175",0.170989
"etort-143","etort-175",0.166363
"etort-144","etort-175",0.167947
"etort-145","etort-175",0.166156
"etort-146","etort-175",0.165837
"etort-147","etort-175",0.167809
"etort-148","etort-175",0.172525
"etort-149","etort-175",0.166942
"etort-150","etort-175",0.167249
"etort-151","etort-175",0.167452
"etort-152","etort-175",0.167185
"etort-153","etort-175",0.16819
"etort-154","etort-175",0.170144
"etort-155","etort-175",0.166649
"etort-156","etort-175",0.167591
"etort-157","etort-175",0.169095
"etort-158","etort-175",0.169638
"etort-159","etort-175",0.169189
"etort-161","etort-175",0.168074
"etort-162","etort-175",0.166116
"etort-163","etort-175",0.16732
"etort-164","etort-175",0.165314
"etort-166","etort-175",0.16826
"etort-167","etort-175",0.166786
"etort-168","etort-175",0.167825
"etort-169","etort-175",0.168916
"etort-170","etort-175",0.167599
"etort-172","etort-175",0.16508
"etort-173","etort-175",0.168629
"etort-174","etort-175",0.169472
"etort-175","etort-175",0.108477
"etort-15","etort-176",0.168211
"etort-17","etort-176",0.170195
"etort-31","etort-176",0.171777
"etort-36","etort-176",0.171761
"etort-37","etort-176",0.168527
"etort-38","etort-176",0.17193
"etort-46","etort-176",0.16713
"etort-47","etort-176",0.168608
"etort-48","etort-176",0.165815
"etort-49","etort-176",0.17314
"etort-51","etort-176",0.175892
"etort-53","etort-176",0.169684
"etort-55","etort-176",0.168356
"etort-56 (sheared2)","etort-176",0.169614
"etort-58","etort-176",0.170012
"etort-59","etort-176",0.171925
"etort-62","etort-176",0.168453
"etort-78","etort-176",0.170681
"etort-79","etort-176",0.170091
"etort-80","etort-176",0.170295
"etort-81","etort-176",0.168019
"etort-82","etort-176",0.167588
"etort-83","etort-176",0.169184
"etort-84","etort-176",0.168256
"etort-85","etort-176",0.169669
"etort-86","etort-176",0.169875
"etort-87","etort-176",0.169893
"etort-89","etort-176",0.169981
"etort-90","etort-176",0.167287
"etort-93","etort-176",0.169818
"etort-94","etort-176",0.171564
"etort-95","etort-176",0.166974
"etort-112","etort-176",0.172566
"etort-113","etort-176",0.174013
"etort-130","etort-176",0.168658
"etort-131","etort-176",0.16647
"etort-132","etort-176",0.168733
"etort-133","etort-176",0.168808
"etort-134","etort-176",0.167063
"etort-135","etort-176",0.16486
"etort-136","etort-176",0.167769
"etort-137","etort-176",0.169092
"etort-138","etort-176",0.168373
"etort-139","etort-176",0.16708
"etort-140","etort-176",0.166737
"etort-141","etort-176",0.1655
"etort-142","etort-176",0.169443
"etort-143","etort-176",0.166013
"etort-144","etort-176",0.167875
"etort-145","etort-176",0.163623
"etort-146","etort-176",0.166112
"etort-147","etort-176",0.166474
"etort-148","etort-176",0.172022
"etort-149","etort-176",0.16684
"etort-150","etort-176",0.16728
"etort-151","etort-176",0.164761
"etort-152","etort-176",0.164167
"etort-153","etort-176",0.166552
"etort-154","etort-176",0.167826
"etort-155","etort-176",0.164176
"etort-156","etort-176",0.165387
"etort-157","etort-176",0.168842
"etort-158","etort-176",0.169226
"etort-159","etort-176",0.168978
"etort-161","etort-176",0.165598
"etort-162","etort-176",0.164745
"etort-163","etort-176",0.165344
"etort-164","etort-176",0.164992
"etort-166","etort-176",0.167508
"etort-167","etort-176",0.165233
"etort-168","etort-176",0.16882
"etort-169","etort-176",0.168921
"etort-170","etort-176",0.167261
"etort-172","etort-176",0.165448
"etort-173","etort-176",0.168199
"etort-174","etort-176",0.169011
"etort-175","etort-176",0.167589
"etort-176","etort-176",0.111538
"etort-15","etort-177",0.167803
"etort-17","etort-177",0.169205
"etort-31","etort-177",0.17042
"etort-36","etort-177",0.169087
"etort-37","etort-177",0.168242
"etort-38","etort-177",0.170117
"etort-46","etort-177",0.168211
"etort-47","etort-177",0.168588
"etort-48","etort-177",0.165757
"etort-49","etort-177",0.172733
"etort-51","etort-177",0.176099
"etort-53","etort-177",0.168345
"etort-55","etort-177",0.168963
"etort-56 (sheared2)","etort-177",0.169688
"etort-58","etort-177",0.168502
"etort-59","etort-177",0.171781
"etort-62","etort-177",0.168676
"etort-78","etort-177",0.169905
"etort-79","etort-177",0.168866
"etort-80","etort-177",0.167574
"etort-81","etort-177",0.167429
"etort-82","etort-177",0.166541
"etort-83","etort-177",0.167721
"etort-84","etort-177",0.167452
"etort-85","etort-177",0.168712
"etort-86","etort-177",0.16859
"etort-87","etort-177",0.169726
"etort-89","etort-177",0.169537
"etort-90","etort-177",0.167009
"etort-93","etort-177",0.169484
"etort-94","etort-177",0.171905
"etort-95","etort-177",0.166212
"etort-112","etort-177",0.172913
"etort-113","etort-177",0.173648
"etort-130","etort-177",0.168753
"etort-131","etort-177",0.165278
"etort-132","etort-177",0.167604
"etort-133","etort-177",0.168254
"etort-134","etort-177",0.16621
"etort-135","etort-177",0.164018
"etort-136","etort-177",0.165475
"etort-137","etort-177",0.16816
"etort-138","etort-177",0.166717
"etort-139","etort-177",0.167666
"etort-140","etort-177",0.165227
"etort-141","etort-177",0.165564
"etort-142","etort-177",0.169345
"etort-143","etort-177",0.165174
"etort-144","etort-177",0.16739
"etort-145","etort-177",0.164805
"etort-146","etort-177",0.165497
"etort-147","etort-177",0.164688
"etort-148","etort-177",0.172276
"etort-149","etort-177",0.16537
"etort-150","etort-177",0.165255
"etort-151","etort-177",0.166814
"etort-152","etort-177",0.166149
"etort-153","etort-177",0.165984
"etort-154","etort-177",0.167542
"etort-155","etort-177",0.164647
"etort-156","etort-177",0.166426
"etort-157","etort-177",0.167874
"etort-158","etort-177",0.16865
"etort-159","etort-177",0.168371
"etort-161","etort-177",0.165416
"etort-162","etort-177",0.164049
"etort-163","etort-177",0.165879
"etort-164","etort-177",0.164397
"etort-166","etort-177",0.165739
"etort-167","etort-177",0.165547
"etort-168","etort-177",0.167482
"etort-169","etort-177",0.167321
"etort-170","etort-177",0.167079
"etort-172","etort-177",0.165241
"etort-173","etort-177",0.16635
"etort-174","etort-177",0.166169
"etort-175","etort-177",0.163863
"etort-176","etort-177",0.167502
"etort-177","etort-177",0.110544
"etort-15","etort-178",0.167094
"etort-17","etort-178",0.169339
"etort-31","etort-178",0.16998
"etort-36","etort-178",0.169246
"etort-37","etort-178",0.166506
"etort-38","etort-178",0.169396
"etort-46","etort-178",0.168544
"etort-47","etort-178",0.167791
"etort-48","etort-178",0.166309
"etort-49","etort-178",0.173519
"etort-51","etort-178",0.176972
"etort-53","etort-178",0.168119
"etort-55","etort-178",0.169186
"etort-56 (sheared2)","etort-178",0.169455
"etort-58","etort-178",0.167409
"etort-59","etort-178",0.174286
"etort-62","etort-178",0.168348
"etort-78","etort-178",0.168983
"etort-79","etort-178",0.168607
"etort-80","etort-178",0.168068
"etort-81","etort-178",0.16779
"etort-82","etort-178",0.166257
"etort-83","etort-178",0.168635
"etort-84","etort-178",0.169178
"etort-85","etort-178",0.168019
"etort-86","etort-178",0.168418
"etort-87","etort-178",0.168888
"etort-89","etort-178",0.168619
"etort-90","etort-178",0.16714
"etort-93","etort-178",0.168576
"etort-94","etort-178",0.169971
"etort-95","etort-178",0.164726
"etort-112","etort-178",0.173288
"etort-113","etort-178",0.174263
"etort-130","etort-178",0.167536
"etort-131","etort-178",0.165457
"etort-132","etort-178",0.166975
"etort-133","etort-178",0.167977
"etort-134","etort-178",0.167604
"etort-135","etort-178",0.164067
"etort-136","etort-178",0.166018
"etort-137","etort-178",0.167174
"etort-138","etort-178",0.168219
"etort-139","etort-178",0.166957
"etort-140","etort-178",0.163348
"etort-141","etort-178",0.16425
"etort-142","etort-178",0.168658
"etort-143","etort-178",0.165144
"etort-144","etort-178",0.168143
"etort-145","etort-178",0.164915
"etort-146","etort-178",0.164806
"etort-147","etort-178",0.166105
"etort-148","etort-178",0.173143
"etort-149","etort-178",0.166312
"etort-150","etort-178",0.165177
"etort-151","etort-178",0.165277
"etort-152","etort-178",0.167035
"etort-153","etort-178",0.166398
"etort-154","etort-178",0.168324
"etort-155","etort-178",0.165306
"etort-156","etort-178",0.163608
"etort-157","etort-178",0.168599
"etort-158","etort-178",0.170212
"etort-159","etort-178",0.168318
"etort-161","etort-178",0.165959
"etort-162","etort-178",0.163918
"etort-163","etort-178",0.165568
"etort-164","etort-178",0.164017
"etort-166","etort-178",0.166637
"etort-167","etort-178",0.164214
"etort-168","etort-178",0.165811
"etort-169","etort-178",0.167933
"etort-170","etort-178",0.163994
"etort-172","etort-178",0.163688
"etort-173","etort-178",0.165397
"etort-174","etort-178",0.166833
"etort-175","etort-178",0.166566
"etort-176","etort-178",0.16595
"etort-177","etort-178",0.165688
"etort-178","etort-178",0.108844
"etort-15","etort-179",0.16608
"etort-17","etort-179",0.168782
"etort-31","etort-179",0.169745
"etort-36","etort-179",0.169573
"etort-37","etort-179",0.167297
"etort-38","etort-179",0.169692
"etort-46","etort-179",0.168898
"etort-47","etort-179",0.168676
"etort-48","etort-179",0.166538
"etort-49","etort-179",0.17253
"etort-51","etort-179",0.175409
"etort-53","etort-179",0.168476
"etort-55","etort-179",0.169219
"etort-56 (sheared2)","etort-179",0.16913
"etort-58","etort-179",0.167656
"etort-59","etort-179",0.172842
"etort-62","etort-179",0.168869
"etort-78","etort-179",0.169378
"etort-79","etort-179",0.168183
"etort-80","etort-179",0.168224
"etort-81","etort-179",0.168391
"etort-82","etort-179",0.167565
"etort-83","etort-179",0.170012
"etort-84","etort-179",0.168785
"etort-85","etort-179",0.168984
"etort-86","etort-179",0.168269
"etort-87","etort-179",0.168164
"etort-89","etort-179",0.168412
"etort-90","etort-179",0.167391
"etort-93","etort-179",0.168423
"etort-94","etort-179",0.170937
"etort-95","etort-179",0.164759
"etort-112","etort-179",0.172806
"etort-113","etort-179",0.173114
"etort-130","etort-179",0.168756
"etort-131","etort-179",0.165358
"etort-132","etort-179",0.16669
"etort-133","etort-179",0.16828
"etort-134","etort-179",0.167433
"etort-135","etort-179",0.163404
"etort-136","etort-179",0.165927
"etort-137","etort-179",0.167598
"etort-138","etort-179",0.166583
"etort-139","etort-179",0.168965
"etort-140","etort-179",0.165509
"etort-141","etort-179",0.165459
"etort-142","etort-179",0.170112
"etort-143","etort-179",0.16609
"etort-144","etort-179",0.168386
"etort-145","etort-179",0.163759
"etort-146","etort-179",0.165455
"etort-147","etort-179",0.165568
"etort-148","etort-179",0.172025
"etort-149","etort-179",0.164662
"etort-150","etort-179",0.164916
"etort-151","etort-179",0.164711
"etort-152","etort-179",0.168008
"etort-153","etort-179",0.164807
"etort-154","etort-179",0.168772
"etort-155","etort-179",0.164905
"etort-156","etort-179",0.16472
"etort-157","etort-179",0.168118
"etort-158","etort-179",0.169817
"etort-159","etort-179",0.167474
"etort-161","etort-179",0.165389
"etort-162","etort-179",0.164782
"etort-163","etort-179",0.167462
"etort-164","etort-179",0.162548
"etort-166","etort-179",0.164947
"etort-167","etort-179",0.163162
"etort-168","etort-179",0.166458
"etort-169","etort-179",0.167546
"etort-170","etort-179",0.162013
"etort-172","etort-179",0.162458
"etort-173","etort-179",0.166122
"etort-174","etort-179",0.167213
"etort-175","etort-179",0.165823
"etort-176","etort-179",0.165689
"etort-177","etort-179",0.165095
"etort-178","etort-179",0.162341
"etort-179","etort-179",0.108198
"etort-15","etort-180",0.168242
"etort-17","etort-180",0.170802
"etort-31","etort-180",0.171501
"etort-36","etort-180",0.170845
"etort-37","etort-180",0.168128
"etort-38","etort-180",0.171092
"etort-46","etort-180",0.16771
"etort-47","etort-180",0.168829
"etort-48","etort-180",0.166715
"etort-49","etort-180",0.172244
"etort-51","etort-180",0.177206
"etort-53","etort-180",0.169585
"etort-55","etort-180",0.167119
"etort-56 (sheared2)","etort-180",0.169432
"etort-58","etort-180",0.169837
"etort-59","etort-180",0.17329
"etort-62","etort-180",0.169708
"etort-78","etort-180",0.170395
"etort-79","etort-180",0.169639
"etort-80","etort-180",0.168731
"etort-81","etort-180",0.167492
"etort-82","etort-180",0.166523
"etort-83","etort-180",0.169693
"etort-84","etort-180",0.167355
"etort-85","etort-180",0.169102
"etort-86","etort-180",0.16996
"etort-87","etort-180",0.169026
"etort-89","etort-180",0.166335
"etort-90","etort-180",0.167573
"etort-93","etort-180",0.170025
"etort-94","etort-180",0.170694
"etort-95","etort-180",0.167573
"etort-112","etort-180",0.173574
"etort-113","etort-180",0.175033
"etort-130","etort-180",0.167712
"etort-131","etort-180",0.164629
"etort-132","etort-180",0.16773
"etort-133","etort-180",0.168081
"etort-134","etort-180",0.167975
"etort-135","etort-180",0.165259
"etort-136","etort-180",0.166031
"etort-137","etort-180",0.169297
"etort-138","etort-180",0.167312
"etort-139","etort-180",0.16805
"etort-140","etort-180",0.165991
"etort-141","etort-180",0.166128
"etort-142","etort-180",0.169415
"etort-143","etort-180",0.164659
"etort-144","etort-180",0.168003
"etort-145","etort-180",0.164673
"etort-146","etort-180",0.165922
"etort-147","etort-180",0.166578
"etort-148","etort-180",0.172377
"etort-149","etort-180",0.166306
"etort-150","etort-180",0.166755
"etort-151","etort-180",0.166522
"etort-152","etort-180",0.166234
"etort-153","etort-180",0.165355
"etort-154","etort-180",0.16803
"etort-155","etort-180",0.166187
"etort-156","etort-180",0.166356
"etort-157","etort-180",0.168658
"etort-158","etort-180",0.168905
"etort-159","etort-180",0.168193
"etort-161","etort-180",0.166726
"etort-162","etort-180",0.165804
"etort-163","etort-180",0.167028
"etort-164","etort-180",0.163788
"etort-166","etort-180",0.165535
"etort-167","etort-180",0.165544
"etort-168","etort-180",0.166999
