"etort1","etort2","covariance"
"etort-173","etort-243",0.002846
"etort-174","etort-243",0.003751
"etort-175","etort-243",0.002989
"etort-176","etort-243",0.002402
"etort-177","etort-243",0.003264
"etort-178","etort-243",0.003444
"etort-179","etort-243",0.003588
"etort-180","etort-243",0.002673
"etort-181","etort-243",0.003101
"etort-182","etort-243",0.003555
"etort-183","etort-243",0.004204
"etort-184","etort-243",0.003813
"etort-185","etort-243",0.004634
"etort-186","etort-243",0.003098
"etort-187","etort-243",0.003044
"etort-188","etort-243",0.002746
"etort-189","etort-243",0.001912
"etort-190","etort-243",0.003735
"etort-191","etort-243",0.002924
"etort-192","etort-243",0.001715
"etort-193","etort-243",0.001779
"etort-194","etort-243",0.008376
"etort-196","etort-243",0.006047
"etort-197","etort-243",0.003978
"etort-202","etort-243",0.0067
"etort-203","etort-243",0.008279
"etort-233","etort-243",0.006047
"etort-234","etort-243",0.002081
"etort-235","etort-243",0.008858
"etort-236","etort-243",0.008735
"etort-237","etort-243",0.009919
"etort-238","etort-243",0.013518
"etort-239","etort-243",0.01142
"etort-240","etort-243",0.011665
"etort-241","etort-243",0.011255
"etort-242","etort-243",0.012407
"etort-243","etort-243",0.179637
"etort-15","etort-250",0.001257
"etort-17","etort-250",0.001231
"etort-31","etort-250",0.002351
"etort-36","etort-250",0.000685
"etort-37","etort-250",0.001501
"etort-38","etort-250",0.001323
"etort-46","etort-250",0.000452
"etort-47","etort-250",0.000397
"etort-48","etort-250",0.000326
"etort-49","etort-250",9.9e-05
"etort-51","etort-250",-0.000191
"etort-53","etort-250",0.001608
"etort-55","etort-250",0.000574
"etort-56 (sheared2)","etort-250",0.000617
"etort-58","etort-250",0.001664
"etort-59","etort-250",0.002215
"etort-62","etort-250",0.002351
"etort-78","etort-250",0.001094
"etort-79","etort-250",0.00069
"etort-80","etort-250",0.000807
"etort-81","etort-250",0.000183
"etort-82","etort-250",0.000442
"etort-83","etort-250",0.000588
"etort-84","etort-250",0.000468
"etort-85","etort-250",0.000675
"etort-86","etort-250",0.001258
"etort-87","etort-250",0.000572
"etort-89","etort-250",0.000423
"etort-90","etort-250",0.000921
"etort-93","etort-250",0.000678
"etort-94","etort-250",0.000457
"etort-95","etort-250",0.001733
"etort-112","etort-250",0.003393
"etort-113","etort-250",0.002865
"etort-130","etort-250",0.000732
"etort-131","etort-250",0.000985
"etort-132","etort-250",0.000903
"etort-133","etort-250",0.000644
"etort-134","etort-250",0.000839
"etort-135","etort-250",0.000821
"etort-136","etort-250",0.000965
"etort-137","etort-250",0.00078
"etort-138","etort-250",0.000679
"etort-139","etort-250",0.000406
"etort-140","etort-250",0.001197
"etort-141","etort-250",0.001922
"etort-142","etort-250",0.000261
"etort-143","etort-250",0.000912
"etort-144","etort-250",0.000822
"etort-145","etort-250",0.000739
"etort-146","etort-250",0.000808
"etort-147","etort-250",0.001134
"etort-148","etort-250",0.000213
"etort-149","etort-250",0.000939
"etort-150","etort-250",0.000891
"etort-151","etort-250",0.001409
"etort-152","etort-250",0.000677
"etort-153","etort-250",0.000898
"etort-154","etort-250",0.000964
"etort-155","etort-250",0.000994
"etort-156","etort-250",0.000934
"etort-157","etort-250",0.000699
"etort-158","etort-250",0.000556
"etort-159","etort-250",0.000637
"etort-161","etort-250",0.001028
"etort-162","etort-250",0.001559
"etort-163","etort-250",0.00091
"etort-164","etort-250",0.001142
"etort-166","etort-250",0.000718
"etort-167","etort-250",0.001122
"etort-168","etort-250",0.000523
"etort-169","etort-250",0.000481
"etort-170","etort-250",0.000974
"etort-172","etort-250",0.000965
"etort-173","etort-250",0.00065
"etort-174","etort-250",0.000599
"etort-175","etort-250",0.000925
"etort-176","etort-250",0.000998
"etort-177","etort-250",0.001088
"etort-178","etort-250",0.000861
"etort-179","etort-250",0.000888
"etort-180","etort-250",0.000623
"etort-181","etort-250",8e-04
"etort-182","etort-250",0.001331
"etort-183","etort-250",0.001315
"etort-184","etort-250",0.00087
"etort-185","etort-250",0.001025
"etort-186","etort-250",0.000771
"etort-187","etort-250",0.00087
"etort-188","etort-250",0.000569
"etort-189","etort-250",0.000192
"etort-190","etort-250",0.001409
"etort-191","etort-250",0.000871
"etort-192","etort-250",0.000661
"etort-193","etort-250",0.000462
"etort-194","etort-250",0.001188
"etort-196","etort-250",0.001083
"etort-197","etort-250",0.000793
"etort-202","etort-250",0.002906
"etort-203","etort-250",0.003288
"etort-233","etort-250",0.002142
"etort-234","etort-250",0.002467
"etort-235","etort-250",0.001776
"etort-236","etort-250",0.001948
"etort-237","etort-250",0.001997
"etort-238","etort-250",0.001576
"etort-239","etort-250",0.00181
"etort-240","etort-250",0.001926
"etort-241","etort-250",0.001912
"etort-242","etort-250",0.001989
"etort-243","etort-250",0.002008
"etort-250","etort-250",0.152246
"etort-15","etort-251",0.004703
"etort-17","etort-251",0.004066
"etort-31","etort-251",0.007449
"etort-36","etort-251",0.003366
"etort-37","etort-251",0.005077
"etort-38","etort-251",0.005107
"etort-46","etort-251",0.001442
"etort-47","etort-251",0.00148
"etort-48","etort-251",0.00145
"etort-49","etort-251",0.001455
"etort-51","etort-251",0.00036
"etort-53","etort-251",0.004964
"etort-55","etort-251",0.001756
"etort-56 (sheared2)","etort-251",0.001985
"etort-58","etort-251",0.005521
"etort-59","etort-251",0.001189
"etort-62","etort-251",0.004887
"etort-78","etort-251",0.004067
"etort-79","etort-251",0.002894
"etort-80","etort-251",0.003082
"etort-81","etort-251",0.001713
"etort-82","etort-251",0.002793
"etort-83","etort-251",0.001904
"etort-84","etort-251",0.002179
"etort-85","etort-251",0.002149
"etort-86","etort-251",0.004198
"etort-87","etort-251",0.002809
"etort-89","etort-251",0.002391
"etort-90","etort-251",0.004251
"etort-93","etort-251",0.002946
"etort-94","etort-251",0.002061
"etort-95","etort-251",0.004742
"etort-112","etort-251",0.002635
"etort-113","etort-251",0.002144
"etort-130","etort-251",0.003094
"etort-131","etort-251",0.003289
"etort-132","etort-251",0.003597
"etort-133","etort-251",0.002894
"etort-134","etort-251",0.003061
"etort-135","etort-251",0.003444
"etort-136","etort-251",0.00347
"etort-137","etort-251",0.004067
"etort-138","etort-251",0.003356
"etort-139","etort-251",0.002963
"etort-140","etort-251",0.003887
"etort-141","etort-251",0.004912
"etort-142","etort-251",0.001688
"etort-143","etort-251",0.003088
"etort-144","etort-251",0.002248
"etort-145","etort-251",0.002421
"etort-146","etort-251",0.003405
"etort-147","etort-251",0.00374
"etort-148","etort-251",0.000976
"etort-149","etort-251",0.002734
"etort-150","etort-251",0.003237
"etort-151","etort-251",0.005259
"etort-152","etort-251",0.002624
"etort-153","etort-251",0.002542
"etort-154","etort-251",0.002064
"etort-155","etort-251",0.003224
"etort-156","etort-251",0.003449
"etort-157","etort-251",0.002675
"etort-158","etort-251",0.002307
"etort-159","etort-251",0.002336
"etort-161","etort-251",0.002519
"etort-162","etort-251",0.005124
"etort-163","etort-251",0.003658
"etort-164","etort-251",0.003553
"etort-166","etort-251",0.003162
"etort-167","etort-251",0.003721
"etort-168","etort-251",0.003564
"etort-169","etort-251",0.003263
"etort-170","etort-251",0.003518
"etort-172","etort-251",0.003986
"etort-173","etort-251",0.002744
"etort-174","etort-251",0.003739
"etort-175","etort-251",0.003201
"etort-176","etort-251",0.002308
"etort-177","etort-251",0.003083
"etort-178","etort-251",0.003754
"etort-179","etort-251",0.003874
"etort-180","etort-251",0.002847
"etort-181","etort-251",0.003397
"etort-182","etort-251",0.003811
"etort-183","etort-251",0.004324
"etort-184","etort-251",0.004091
"etort-185","etort-251",0.004613
"etort-186","etort-251",0.003124
"etort-187","etort-251",0.003117
"etort-188","etort-251",0.002822
"etort-189","etort-251",0.001847
"etort-190","etort-251",0.003834
"etort-191","etort-251",0.003025
"etort-192","etort-251",0.001831
"etort-193","etort-251",0.001607
"etort-194","etort-251",0.003633
"etort-196","etort-251",0.004538
"etort-197","etort-251",0.003436
"etort-202","etort-251",0.006154
"etort-203","etort-251",0.008401
"etort-233","etort-251",0.005695
"etort-234","etort-251",0.002286
"etort-235","etort-251",0.006047
"etort-236","etort-251",0.006975
"etort-237","etort-251",0.006115
"etort-238","etort-251",0.005583
"etort-239","etort-251",0.005758
"etort-240","etort-251",0.006039
"etort-241","etort-251",0.006116
"etort-242","etort-251",0.005561
"etort-243","etort-251",0.005994
"etort-250","etort-251",0.002028
"etort-251","etort-251",0.161084
"etort-15","etort-252",0.004279
"etort-17","etort-252",0.003388
"etort-31","etort-252",0.006235
"etort-36","etort-252",0.002845
"etort-37","etort-252",0.004178
"etort-38","etort-252",0.004148
"etort-46","etort-252",0.001446
"etort-47","etort-252",0.001073
"etort-48","etort-252",0.001069
"etort-49","etort-252",0.001092
"etort-51","etort-252",0.000546
"etort-53","etort-252",0.004247
"etort-55","etort-252",0.001516
"etort-56 (sheared2)","etort-252",0.001728
"etort-58","etort-252",0.004718
"etort-59","etort-252",0.001518
"etort-62","etort-252",0.004095
"etort-78","etort-252",0.003376
"etort-79","etort-252",0.002547
"etort-80","etort-252",0.002807
"etort-81","etort-252",0.001416
"etort-82","etort-252",0.002768
"etort-83","etort-252",0.001867
"etort-84","etort-252",0.00204
"etort-85","etort-252",0.002233
"etort-86","etort-252",0.003444
"etort-87","etort-252",0.002534
"etort-89","etort-252",0.001988
"etort-90","etort-252",0.003438
"etort-93","etort-252",0.002613
"etort-94","etort-252",0.001772
"etort-95","etort-252",0.004422
"etort-112","etort-252",0.002758
"etort-113","etort-252",0.002834
"etort-130","etort-252",0.002798
"etort-131","etort-252",0.002955
"etort-132","etort-252",0.003501
"etort-133","etort-252",0.002613
"etort-134","etort-252",0.002784
"etort-135","etort-252",0.003142
"etort-136","etort-252",0.002861
"etort-137","etort-252",0.003485
"etort-138","etort-252",0.002581
"etort-139","etort-252",0.002722
"etort-140","etort-252",0.003645
"etort-141","etort-252",0.005214
"etort-142","etort-252",0.00177
"etort-143","etort-252",0.003081
"etort-144","etort-252",0.002026
"etort-145","etort-252",0.002291
"etort-146","etort-252",0.003005
"etort-147","etort-252",0.003326
"etort-148","etort-252",0.001054
"etort-149","etort-252",0.002816
"etort-150","etort-252",0.002882
"etort-151","etort-252",0.004439
"etort-152","etort-252",0.001976
"etort-153","etort-252",0.002463
"etort-154","etort-252",0.002165
"etort-155","etort-252",0.003033
"etort-156","etort-252",0.003055
"etort-157","etort-252",0.002686
"etort-158","etort-252",0.001954
"etort-159","etort-252",0.002236
"etort-161","etort-252",0.002605
"etort-162","etort-252",0.004475
"etort-163","etort-252",0.003463
"etort-164","etort-252",0.003208
"etort-166","etort-252",0.002966
"etort-167","etort-252",0.003179
"etort-168","etort-252",0.003008
"etort-169","etort-252",0.002709
"etort-170","etort-252",0.003668
"etort-172","etort-252",0.003052
"etort-173","etort-252",0.002764
"etort-174","etort-252",0.003581
"etort-175","etort-252",0.003196
"etort-176","etort-252",0.002254
"etort-177","etort-252",0.002943
"etort-178","etort-252",0.003172
"etort-179","etort-252",0.003325
"etort-180","etort-252",0.002606
"etort-181","etort-252",0.002888
"etort-182","etort-252",0.003339
"etort-183","etort-252",0.003759
"etort-184","etort-252",0.00377
"etort-185","etort-252",0.003967
"etort-186","etort-252",0.002741
"etort-187","etort-252",0.002566
"etort-188","etort-252",0.002294
"etort-189","etort-252",0.001623
"etort-190","etort-252",0.003516
"etort-191","etort-252",0.002833
"etort-192","etort-252",0.001626
"etort-193","etort-252",0.001631
"etort-194","etort-252",0.003023
"etort-196","etort-252",0.004188
"etort-197","etort-252",0.002664
"etort-202","etort-252",0.005724
"etort-203","etort-252",0.008588
"etort-233","etort-252",0.007689
"etort-234","etort-252",0.002218
"etort-235","etort-252",0.005054
"etort-236","etort-252",0.006366
"etort-237","etort-252",0.005178
"etort-238","etort-252",0.004818
"etort-239","etort-252",0.005098
"etort-240","etort-252",0.005422
"etort-241","etort-252",0.005486
"etort-242","etort-252",0.004713
"etort-243","etort-252",0.005326
"etort-250","etort-252",0.002132
"etort-251","etort-252",0.005142
"etort-252","etort-252",0.160009
"etort-15","etort-258",0.001481
"etort-17","etort-258",0.001251
"etort-31","etort-258",0.002317
"etort-36","etort-258",0.000783
"etort-37","etort-258",0.001689
"etort-38","etort-258",0.00155
"etort-46","etort-258",0.000261
"etort-47","etort-258",2.6e-05
"etort-48","etort-258",3e-04
"etort-49","etort-258",1.4e-05
"etort-51","etort-258",-0.00024
"etort-53","etort-258",0.001765
"etort-55","etort-258",0.000102
"etort-56 (sheared2)","etort-258",0.000194
"etort-58","etort-258",0.00138
"etort-59","etort-258",0.001762
"etort-62","etort-258",0.002623
"etort-78","etort-258",0.001104
"etort-79","etort-258",0.00066
"etort-80","etort-258",0.000752
"etort-81","etort-258",0.000185
"etort-82","etort-258",0.00066
"etort-83","etort-258",0.000693
"etort-84","etort-258",0.000415
"etort-85","etort-258",0.000374
"etort-86","etort-258",0.00111
"etort-87","etort-258",0.000521
"etort-89","etort-258",0.000676
"etort-90","etort-258",0.001198
"etort-93","etort-258",0.000781
"etort-94","etort-258",9.6e-05
"etort-95","etort-258",0.001489
"etort-112","etort-258",0.002482
"etort-113","etort-258",0.002935
"etort-130","etort-258",0.00064
"etort-131","etort-258",0.001036
"etort-132","etort-258",0.000924
"etort-133","etort-258",0.000656
"etort-134","etort-258",0.000613
"etort-135","etort-258",0.000535
"etort-136","etort-258",0.000735
"etort-137","etort-258",0.00116
"etort-138","etort-258",0.000989
"etort-139","etort-258",0.000614
"etort-140","etort-258",0.000956
"etort-141","etort-258",0.001742
"etort-142","etort-258",0.000421
"etort-143","etort-258",0.000813
"etort-144","etort-258",0.000402
"etort-145","etort-258",0.000338
"etort-146","etort-258",0.000765
"etort-147","etort-258",0.000711
"etort-148","etort-258",-0.000121
"etort-149","etort-258",0.00101
"etort-150","etort-258",0.000762
"etort-151","etort-258",0.001181
"etort-152","etort-258",0.000234
"etort-153","etort-258",0.00081
"etort-154","etort-258",0.001167
"etort-155","etort-258",0.00065
"etort-156","etort-258",0.000807
"etort-157","etort-258",0.000809
"etort-158","etort-258",0.000873
"etort-159","etort-258",0.000682
"etort-161","etort-258",0.000683
"etort-162","etort-258",0.001434
"etort-163","etort-258",0.000838
"etort-164","etort-258",0.000839
"etort-166","etort-258",0.000713
"etort-167","etort-258",0.00088
"etort-168","etort-258",0.000417
"etort-169","etort-258",0.000735
"etort-170","etort-258",0.000715
"etort-172","etort-258",0.000977
"etort-173","etort-258",0.000753
"etort-174","etort-258",0.000802
"etort-175","etort-258",0.00093
"etort-176","etort-258",0.00054
"etort-177","etort-258",0.001052
"etort-178","etort-258",0.001072
"etort-179","etort-258",0.000893
"etort-180","etort-258",0.00051
"etort-181","etort-258",0.000879
"etort-182","etort-258",0.000942
"etort-183","etort-258",0.000995
"etort-184","etort-258",0.000977
"etort-185","etort-258",0.001296
"etort-186","etort-258",0.000499
"etort-187","etort-258",0.000628
"etort-188","etort-258",0.000706
"etort-189","etort-258",0.000441
"etort-190","etort-258",0.001802
"etort-191","etort-258",0.000751
"etort-192","etort-258",0.000556
"etort-193","etort-258",0.000616
"etort-194","etort-258",0.001085
"etort-196","etort-258",0.001436
"etort-197","etort-258",0.000736
"etort-202","etort-258",0.00346
"etort-203","etort-258",0.002882
"etort-233","etort-258",0.002206
"etort-234","etort-258",0.002435
"etort-235","etort-258",0.001861
"etort-236","etort-258",0.002224
"etort-237","etort-258",0.002248
"etort-238","etort-258",0.001808
"etort-239","etort-258",0.001976
"etort-240","etort-258",0.00193
"etort-241","etort-258",0.001944
"etort-242","etort-258",0.001694
"etort-243","etort-258",0.002016
"etort-250","etort-258",0.002286
"etort-251","etort-258",0.001847
"etort-252","etort-258",0.001888
"etort-258","etort-258",0.174259
"etort-15","etort-266",0.002284
"etort-17","etort-266",0.001978
"etort-31","etort-266",0.003869
"etort-36","etort-266",0.001329
"etort-37","etort-266",0.002263
"etort-38","etort-266",0.002165
"etort-46","etort-266",0.000622
"etort-47","etort-266",0.000339
"etort-48","etort-266",0.00039
"etort-49","etort-266",0.000513
"etort-51","etort-266",-0.000483
"etort-53","etort-266",0.002585
"etort-55","etort-266",0.000622
"etort-56 (sheared2)","etort-266",0.000489
"etort-58","etort-266",0.002586
"etort-59","etort-266",0.00222
"etort-62","etort-266",0.003129
"etort-78","etort-266",0.001983
"etort-79","etort-266",0.000899
"etort-80","etort-266",0.001149
"etort-81","etort-266",0.000378
"etort-82","etort-266",0.001156
"etort-83","etort-266",0.001227
"etort-84","etort-266",0.000916
"etort-85","etort-266",0.001025
"etort-86","etort-266",0.00195
"etort-87","etort-266",0.001198
"etort-89","etort-266",0.000561
"etort-90","etort-266",0.001482
"etort-93","etort-266",0.001211
"etort-94","etort-266",0.000486
"etort-95","etort-266",0.002237
"etort-112","etort-266",0.003639
"etort-113","etort-266",0.003221
"etort-130","etort-266",0.000907
"etort-131","etort-266",0.001239
"etort-132","etort-266",0.001087
"etort-133","etort-266",0.001027
"etort-134","etort-266",0.00119
"etort-135","etort-266",0.001212
"etort-136","etort-266",0.001166
"etort-137","etort-266",0.001403
"etort-138","etort-266",0.001359
"etort-139","etort-266",0.001074
"etort-140","etort-266",0.001411
"etort-141","etort-266",0.002178
"etort-142","etort-266",0.000662
"etort-143","etort-266",0.001369
"etort-144","etort-266",0.000592
"etort-145","etort-266",0.000941
"etort-146","etort-266",0.001469
"etort-147","etort-266",0.001288
"etort-148","etort-266",5.9e-05
"etort-149","etort-266",0.001163
"etort-150","etort-266",0.001544
"etort-151","etort-266",0.002301
"etort-152","etort-266",0.000988
"etort-153","etort-266",0.001166
"etort-154","etort-266",0.000867
"etort-155","etort-266",0.001202
"etort-156","etort-266",0.001453
"etort-157","etort-266",0.001231
"etort-158","etort-266",0.000943
"etort-159","etort-266",0.000789
"etort-161","etort-266",0.001023
"etort-162","etort-266",0.00208
"etort-163","etort-266",0.000898
"etort-164","etort-266",0.001223
"etort-166","etort-266",0.001193
"etort-167","etort-266",0.001218
"etort-168","etort-266",0.001222
"etort-169","etort-266",0.000987
"etort-170","etort-266",0.001544
"etort-172","etort-266",0.001413
"etort-173","etort-266",0.001035
"etort-174","etort-266",0.001019
"etort-175","etort-266",0.001381
"etort-176","etort-266",0.001144
"etort-177","etort-266",0.001677
"etort-178","etort-266",0.001208
"etort-179","etort-266",0.001404
"etort-180","etort-266",0.001078
"etort-181","etort-266",0.001359
"etort-182","etort-266",0.001777
"etort-183","etort-266",0.002133
"etort-184","etort-266",0.001835
"etort-185","etort-266",0.001549
"etort-186","etort-266",0.001132
"etort-187","etort-266",0.001324
"etort-188","etort-266",0.000955
"etort-189","etort-266",0.000851
"etort-190","etort-266",0.001899
"etort-191","etort-266",0.001236
"etort-192","etort-266",0.000772
"etort-193","etort-266",0.000752
"etort-194","etort-266",0.001642
"etort-196","etort-266",0.002087
"etort-197","etort-266",0.001413
"etort-202","etort-266",0.004464
"etort-203","etort-266",0.004441
"etort-233","etort-266",0.002838
"etort-234","etort-266",0.002568
"etort-235","etort-266",0.002795
"etort-236","etort-266",0.003094
"etort-237","etort-266",0.002858
"etort-238","etort-266",0.002855
"etort-239","etort-266",0.002579
"etort-240","etort-266",0.002683
"etort-241","etort-266",0.002617
"etort-242","etort-266",0.002417
"etort-243","etort-266",0.002896
"etort-250","etort-266",0.002601
"etort-251","etort-266",0.002966
"etort-252","etort-266",0.002747
"etort-258","etort-266",0.002906
"etort-266","etort-266",0.171653
"etort-15","etort-268",0.001106
"etort-17","etort-268",0.000788
"etort-31","etort-268",0.001168
"etort-36","etort-268",0.000479
"etort-37","etort-268",0.000791
"etort-38","etort-268",0.000617
"etort-46","etort-268",0.000191
"etort-47","etort-268",0.000175
"etort-48","etort-268",0.00015
"etort-49","etort-268",5.3e-05
"etort-51","etort-268",-0.000439
"etort-53","etort-268",0.001044
"etort-55","etort-268",0.000338
"etort-56 (sheared2)","etort-268",0.000145
"etort-58","etort-268",0.000746
"etort-59","etort-268",0.001127
"etort-62","etort-268",0.001576
"etort-78","etort-268",0.000701
"etort-79","etort-268",7.1e-05
"etort-80","etort-268",0.000446
"etort-81","etort-268",0.000215
"etort-82","etort-268",0.000238
"etort-83","etort-268",0.000271
"etort-84","etort-268",0.000362
"etort-85","etort-268",0.000311
"etort-86","etort-268",0.000621
"etort-87","etort-268",0.000322
"etort-89","etort-268",0.000171
"etort-90","etort-268",0.000483
"etort-93","etort-268",0.000492
"etort-94","etort-268",0.000116
"etort-95","etort-268",0.00109
"etort-112","etort-268",0.001793
"etort-113","etort-268",0.002043
"etort-130","etort-268",0.000568
"etort-131","etort-268",0.000557
"etort-132","etort-268",0.000319
"etort-133","etort-268",0.000219
"etort-134","etort-268",0.000332
"etort-135","etort-268",0.000541
"etort-136","etort-268",0.000518
"etort-137","etort-268",0.000442
"etort-138","etort-268",0.000658
"etort-139","etort-268",0.000223
"etort-140","etort-268",0.000662
"etort-141","etort-268",0.000934
"etort-142","etort-268",0.000348
"etort-143","etort-268",0.000631
"etort-144","etort-268",0.000288
"etort-145","etort-268",0.000366
"etort-146","etort-268",0.000549
"etort-147","etort-268",0.000841
"etort-148","etort-268",0.000105
"etort-149","etort-268",0.000812
"etort-150","etort-268",0.001011
"etort-151","etort-268",0.001086
"etort-152","etort-268",0.000554
"etort-153","etort-268",0.000852
"etort-154","etort-268",0.000629
"etort-155","etort-268",0.000939
"etort-156","etort-268",0.000846
"etort-157","etort-268",0.000135
"etort-158","etort-268",0.000343
"etort-159","etort-268",0.000304
"etort-161","etort-268",0.00057
"etort-162","etort-268",0.000715
"etort-163","etort-268",0.000619
"etort-164","etort-268",0.000739
"etort-166","etort-268",0.000667
"etort-167","etort-268",0.000824
"etort-168","etort-268",0.000152
"etort-169","etort-268",0.000406
"etort-170","etort-268",0.000679
"etort-172","etort-268",0.000532
"etort-173","etort-268",0.000471
"etort-174","etort-268",0.000282
"etort-175","etort-268",0.000517
"etort-176","etort-268",0.000745
"etort-177","etort-268",0.000533
"etort-178","etort-268",0.000448
"etort-179","etort-268",0.000845
"etort-180","etort-268",0.000517
"etort-181","etort-268",0.000696
"etort-182","etort-268",0.000496
"etort-183","etort-268",0.000787
"etort-184","etort-268",0.000799
"etort-185","etort-268",0.00064
"etort-186","etort-268",0.000435
"etort-187","etort-268",0.00062
"etort-188","etort-268",0.000931
"etort-189","etort-268",0.000254
"etort-190","etort-268",0.000682
"etort-191","etort-268",0.000412
"etort-192","etort-268",0.000477
"etort-193","etort-268",0.000362
"etort-194","etort-268",0.000536
"etort-196","etort-268",0.000536
"etort-197","etort-268",0.000185
"etort-202","etort-268",0.002007
"etort-203","etort-268",0.001794
"etort-233","etort-268",0.001354
"etort-234","etort-268",0.001537
"etort-235","etort-268",0.001186
"etort-236","etort-268",0.001383
"etort-237","etort-268",0.001244
"etort-238","etort-268",0.00086
"etort-239","etort-268",0.000786
"etort-240","etort-268",0.000861
"etort-241","etort-268",0.000989
"etort-242","etort-268",0.000868
"etort-243","etort-268",0.001164
"etort-250","etort-268",0.001673
"etort-251","etort-268",0.001383
"etort-252","etort-268",0.001396
"etort-258","etort-268",0.002002
"etort-266","etort-268",0.001965
"etort-268","etort-268",0.139135
"etort-15","etort-269",0.00304
"etort-17","etort-269",0.002835
"etort-31","etort-269",0.005335
"etort-36","etort-269",0.004045
"etort-37","etort-269",0.004751
"etort-38","etort-269",0.003399
"etort-46","etort-269",0.001221
"etort-47","etort-269",0.001094
"etort-48","etort-269",0.00097
"etort-49","etort-269",0.001608
"etort-51","etort-269",0.001021
"etort-53","etort-269",0.003459
"etort-55","etort-269",0.001666
"etort-56 (sheared2)","etort-269",0.002509
"etort-58","etort-269",0.003677
"etort-59","etort-269",0.000456
"etort-62","etort-269",0.003235
"etort-78","etort-269",0.003373
"etort-79","etort-269",0.00355
"etort-80","etort-269",0.003905
"etort-81","etort-269",0.001254
"etort-82","etort-269",0.002726
"etort-83","etort-269",0.001544
"etort-84","etort-269",0.001692
"etort-85","etort-269",0.001832
"etort-86","etort-269",0.002971
"etort-87","etort-269",0.00411
"etort-89","etort-269",0.001853
"etort-90","etort-269",0.003134
"etort-93","etort-269",0.003603
"etort-94","etort-269",0.002093
"etort-95","etort-269",0.003082
"etort-112","etort-269",0.001812
"etort-113","etort-269",0.001319
"etort-130","etort-269",0.002549
"etort-131","etort-269",0.002385
"etort-132","etort-269",0.002169
"etort-133","etort-269",0.002087
"etort-134","etort-269",0.002677
"etort-135","etort-269",0.002806
"etort-136","etort-269",0.002422
"etort-137","etort-269",0.003038
"etort-138","etort-269",0.002583
"etort-139","etort-269",0.002379
"etort-140","etort-269",0.002961
"etort-141","etort-269",0.004847
"etort-142","etort-269",0.0015
"etort-143","etort-269",0.002427
"etort-144","etort-269",0.001636
"etort-145","etort-269",0.001746
"etort-146","etort-269",0.002979
"etort-147","etort-269",0.003081
"etort-148","etort-269",0.000628
"etort-149","etort-269",0.002238
"etort-150","etort-269",0.002302
"etort-151","etort-269",0.004205
"etort-152","etort-269",0.001925
"etort-153","etort-269",0.002536
"etort-154","etort-269",0.002258
"etort-155","etort-269",0.002413
"etort-156","etort-269",0.002135
"etort-157","etort-269",0.00233
"etort-158","etort-269",0.001577
"etort-159","etort-269",0.00176
"etort-161","etort-269",0.002239
"etort-162","etort-269",0.003832
"etort-163","etort-269",0.002779
"etort-164","etort-269",0.002731
"etort-166","etort-269",0.002455
"etort-167","etort-269",0.002883
"etort-168","etort-269",0.002757
"etort-169","etort-269",0.002595
"etort-170","etort-269",0.002463
"etort-172","etort-269",0.002576
"etort-173","etort-269",0.002402
"etort-174","etort-269",0.003021
"etort-175","etort-269",0.001848
"etort-176","etort-269",0.001863
"etort-177","etort-269",0.002479
"etort-178","etort-269",0.002762
"etort-179","etort-269",0.002661
"etort-180","etort-269",0.002256
"etort-181","etort-269",0.002352
"etort-182","etort-269",0.002897
"etort-183","etort-269",0.003245
"etort-184","etort-269",0.002894
"etort-185","etort-269",0.003087
"etort-186","etort-269",0.002537
"etort-187","etort-269",0.002128
"etort-188","etort-269",0.002221
"etort-189","etort-269",0.001444
"etort-190","etort-269",0.00321
"etort-191","etort-269",0.002037
"etort-192","etort-269",0.001314
"etort-193","etort-269",0.000955
"etort-194","etort-269",0.002703
"etort-196","etort-269",0.004616
"etort-197","etort-269",0.003994
"etort-202","etort-269",0.003725
"etort-203","etort-269",0.005447
"etort-233","etort-269",0.003524
"etort-234","etort-269",0.001961
"etort-235","etort-269",0.004041
"etort-236","etort-269",0.004917
"etort-237","etort-269",0.004676
"etort-238","etort-269",0.00401
"etort-239","etort-269",0.004565
"etort-240","etort-269",0.00443
"etort-241","etort-269",0.004314
"etort-242","etort-269",0.003999
"etort-243","etort-269",0.004592
"etort-250","etort-269",0.001355
"etort-251","etort-269",0.003933
"etort-252","etort-269",0.003663
"etort-258","etort-269",0.001019
"etort-266","etort-269",0.001491
"etort-268","etort-269",0.000835
"etort-269","etort-269",0.156122
"etort-15","etort-272",0.001767
"etort-17","etort-272",0.001182
"etort-31","etort-272",0.002079
"etort-36","etort-272",0.001259
"etort-37","etort-272",0.001856
"etort-38","etort-272",0.001531
"etort-46","etort-272",0.00103
"etort-47","etort-272",0.00086
"etort-48","etort-272",0.001249
"etort-49","etort-272",0.000687
"etort-51","etort-272",0.001151
"etort-53","etort-272",0.001366
"etort-55","etort-272",0.000969
"etort-56 (sheared2)","etort-272",0.001003
"etort-58","etort-272",0.001682
"etort-59","etort-272",0.000481
"etort-62","etort-272",0.001652
"etort-78","etort-272",0.001284
"etort-79","etort-272",0.001237
"etort-80","etort-272",0.001267
"etort-81","etort-272",0.000729
"etort-82","etort-272",0.001737
"etort-83","etort-272",0.001417
"etort-84","etort-272",0.001893
"etort-85","etort-272",0.001386
"etort-86","etort-272",0.001138
"etort-87","etort-272",0.001257
