"etort1","etort2","DISTANCE","pi","npi"
"etort-3","etort-113",184.3279964,0.217039,0.235005239491688
"etort-3","etort-115",111.7618203,0.204208,0.217013241721126
"etort-3","etort-116",121.7437942,0.200896,0.217586875245289
"etort-3","etort-117",139.6752971,0.201338,0.218593362675552
"etort-3","etort-119",171.0607833,0.19584,0.227490427577245
"etort-3","etort-120",166.3380072,0.195343,0.224275652521464
"etort-3","etort-121",61.82615125,0.196867,0.218095387156857
"etort-3","etort-122",64.23856027,0.194973,0.215471572586502
"etort-3","etort-123",62.88192682,0.199733,0.220187547268887
"etort-3","etort-124",67.00189756,0.195329,0.218099528323862
"etort-3","etort-125",61.48191618,0.197401,0.21745252883314
"etort-3","etort-126",70.88375352,0.198843,0.220296128329322
"etort-3","etort-127",69.67527528,0.199651,0.219097156084086
"etort-3","etort-128",68.69363937,0.197701,0.220078443475217
"etort-3","etort-129",72.47942792,0.20254,0.225030488095961
"etort-3","etort-130",152.9930911,0.216109,0.232957840562656
"etort-3","etort-131",163.0225997,0.219521,0.239546097029802
"etort-3","etort-132",153.8488848,0.219389,0.236825386116265
"etort-3","etort-133",153.2793783,0.21799,0.234349166398987
"etort-3","etort-134",150.5236491,0.217966,0.236034547669767
"etort-3","etort-135",149.367526,0.218319,0.238542669950473
"etort-3","etort-136",155.6261882,0.218293,0.237401757139471
"etort-3","etort-137",149.5583561,0.218787,0.234098204744704
"etort-3","etort-138",153.2327508,0.219795,0.237584565601812
"etort-3","etort-139",157.7091295,0.218367,0.235609107842263
"etort-3","etort-140",154.4252718,0.222575,0.240886093061952
"etort-3","etort-141",156.8100398,0.222571,0.240098616047279
"etort-3","etort-142",157.0140354,0.216566,0.235150441049508
"etort-3","etort-143",148.2992751,0.220155,0.23903128357534
"etort-3","etort-144",148.0641939,0.216489,0.234917827073005
"etort-3","etort-145",151.1725893,0.217472,0.239533981215435
"etort-3","etort-146",155.0342656,0.217184,0.237264880801251
"etort-3","etort-147",160.1635946,0.218507,0.237111121219238
"etort-3","etort-148",154.9602211,0.215131,0.231589098638129
"etort-3","etort-149",156.4653172,0.217273,0.237779196488626
"etort-3","etort-150",156.5876522,0.217729,0.237056760957772
"etort-3","etort-151",152.0783093,0.220592,0.237241132630896
"etort-3","etort-152",154.6973856,0.215553,0.233090216043017
"etort-3","etort-153",154.5370398,0.216414,0.235941351220629
"etort-3","etort-154",153.733402,0.214318,0.232469323173531
"etort-3","etort-155",155.6142744,0.217587,0.236933990381486
"etort-3","etort-156",155.2095416,0.220617,0.240200349815146
"etort-3","etort-157",157.9689473,0.217596,0.235415699967228
"etort-3","etort-158",155.839268,0.212837,0.230780982024074
"etort-3","etort-159",148.5893633,0.215747,0.234156533460148
"etort-3","etort-161",146.8973223,0.216348,0.234977918466994
"etort-3","etort-162",146.9367063,0.219661,0.236356810973724
"etort-3","etort-163",155.5841235,0.218726,0.237788000681741
"etort-3","etort-164",154.3869798,0.218147,0.237907895391944
"etort-3","etort-166",156.5205324,0.220513,0.239233306956367
"etort-3","etort-167",157.3076935,0.219834,0.240242587945465
"etort-3","etort-168",158.754904,0.219779,0.236895791040631
"etort-3","etort-169",161.5042924,0.219862,0.237939446706583
"etort-3","etort-170",166.4488443,0.221191,0.240269461470173
"etort-3","etort-172",163.4970103,0.220566,0.240024437446813
"etort-3","etort-173",165.5427116,0.219505,0.237627982113447
"etort-3","etort-174",166.3324566,0.218571,0.235137331197873
"etort-3","etort-175",165.6568814,0.219885,0.238933629126999
"etort-3","etort-176",165.7330278,0.217094,0.236766285209198
"etort-3","etort-177",163.9278241,0.217629,0.236640729030847
"etort-3","etort-178",164.8080043,0.221439,0.241188902757495
"etort-3","etort-179",162.8683441,0.221548,0.240813535412033
"etort-3","etort-180",166.1980828,0.218075,0.238186860099038
"etort-3","etort-181",167.5117799,0.220187,0.238053190270203
"etort-3","etort-182",162.0504205,0.220097,0.240492094921429
"etort-3","etort-183",161.1631549,0.221164,0.238208103840483
"etort-3","etort-184",162.9945716,0.222087,0.239707189039925
"etort-3","etort-185",161.7692725,0.220246,0.238507194340785
"etort-3","etort-186",169.768273,0.217364,0.238434767548048
"etort-3","etort-187",162.4409779,0.221726,0.239572851236073
"etort-4","etort-5",41.01707608,0.198395,0.212286902440975
"etort-4","etort-6",134.0057776,0.20787,0.219466727698459
"etort-4","etort-7",155.0769215,0.210811,0.226702519951157
"etort-4","etort-8",141.3420113,0.205682,0.220226857999108
"etort-4","etort-9",96.82445931,0.199699,0.221398628636145
"etort-4","etort-10",177.2678673,0.195149,0.226712570680766
"etort-4","etort-11",124.5785936,0.19635,0.216505612120289
"etort-4","etort-12",140.3917813,0.213201,0.229120687039194
"etort-4","etort-13",49.50376645,0.192209,0.214464236435817
"etort-4","etort-14",71.29351848,0.196072,0.21866518576002
"etort-4","etort-15",266.0009963,0.222972,0.256271527835685
"etort-4","etort-16",66.5030242,0.203322,0.21225347399946
"etort-4","etort-17",331.4568798,0.223777,0.268953113809224
"etort-4","etort-18",127.3366555,0.194124,0.216108072832226
"etort-4","etort-19",25.89065725,0.190702,0.208177352236415
"etort-4","etort-20",25.10742779,0.190451,0.207659522856437
"etort-4","etort-21",172.2206541,0.1969,0.225833752341704
"etort-4","etort-22",161.8450648,0.196812,0.226137407453224
"etort-4","etort-23",111.2728805,0.201129,0.217837050635844
"etort-4","etort-24",151.9626757,0.197326,0.220483305094691
"etort-4","etort-25",134.1301431,0.201197,0.218774999624469
"etort-4","etort-26",109.591568,0.198692,0.221531733591298
"etort-4","etort-27",207.5644693,0.199313,0.228566275756357
"etort-4","etort-28",220.9265232,0.201507,0.231957208728631
"etort-4","etort-30",160.8084768,0.214103,0.231070988352555
"etort-4","etort-31",307.8663469,0.228087,0.265143478118686
"etort-4","etort-32",145.5325533,0.20653,0.221364450661979
"etort-4","etort-33",91.81740994,0.201641,0.215767085075133
"etort-4","etort-34",100.2365913,0.200079,0.218647510487281
"etort-4","etort-35",153.9375259,0.209998,0.223754927318991
"etort-4","etort-36",207.0840773,0.220074,0.245751708051805
"etort-4","etort-37",285.6637465,0.224213,0.263942972745113
"etort-4","etort-38",254.1655216,0.225356,0.253918293178118
"etort-4","etort-39",108.7600059,0.203436,0.222051061984516
"etort-4","etort-40",98.42982729,0.202004,0.217438337578036
"etort-4","etort-41",112.6432752,0.206324,0.21678231330339
"etort-4","etort-42",125.451912,0.202411,0.218282167185369
"etort-4","etort-43",75.79912573,0.203079,0.21452517817409
"etort-4","etort-44",78.12069563,0.203115,0.214802598049044
"etort-4","etort-45",70.26505544,0.200517,0.213915409073169
"etort-4","etort-46",116.5525012,0.213689,0.232174141759206
"etort-4","etort-47",117.5137348,0.215304,0.233415401071572
"etort-4","etort-48",119.5520038,0.209208,0.231631574077221
"etort-4","etort-49",90.18017078,0.213269,0.230139825136366
"etort-4","etort-50",88.63112395,0.201024,0.223395009619391
"etort-4","etort-51",86.03952186,0.214335,0.22517517977263
"etort-4","etort-52",74.22561394,0.204076,0.2141921900502
"etort-4","etort-53",247.9757714,0.224528,0.254463126118775
"etort-4","etort-54",82.30925871,0.199604,0.213779167574017
"etort-4","etort-55",120.5049013,0.213711,0.231026606465628
"etort-4","etort-56",145.7104026,0.21679,0.235924275595941
"etort-4","etort-57",74.28028413,0.198071,0.221818674653742
"etort-4","etort-58",345.8436841,0.22579,0.27133333452379
"etort-4","etort-59",181.0185044,0.211818,0.232776281467739
"etort-4","etort-60",106.7965273,0.194119,0.217392810614315
"etort-4","etort-61",64.65055966,0.199273,0.217653713722315
"etort-4","etort-62",209.9092891,0.220015,0.24313739540574
"etort-4","etort-63",19.94597315,0.19491,0.210354718458896
"etort-4","etort-64",38.0433574,0.193095,0.211505506061884
"etort-4","etort-65",47.14046432,0.18985,0.210532523807873
"etort-4","etort-66",55.36534921,0.194573,0.216651057591792
"etort-4","etort-67",51.20655421,0.194389,0.21272414360696
"etort-4","etort-68",45.2105375,0.188613,0.211704842604655
"etort-4","etort-69",86.03729337,0.194347,0.211895895253985
"etort-4","etort-70",92.17501831,0.200152,0.213835341874039
"etort-4","etort-71",67.6842187,0.2001,0.222950976632459
"etort-4","etort-72",86.26255279,0.197121,0.224080731372603
"etort-4","etort-73",22.44421629,0.19136,0.209030425551162
"etort-4","etort-74",95.56111467,0.198678,0.214362785603592
"etort-4","etort-75",91.43889807,0.214841,0.227410389672644
"etort-4","etort-76",90.75408432,0.21252,0.226358261090456
"etort-4","etort-77",48.33271443,0.200225,0.21320757553051
"etort-4","etort-78",251.869578,0.221742,0.254117580579953
"etort-4","etort-79",186.2888091,0.219631,0.24129927610013
"etort-4","etort-80",194.2572497,0.219997,0.244038209925563
"etort-4","etort-81",129.230887,0.215904,0.232939089790485
"etort-4","etort-82",128.326465,0.218702,0.234688247986607
"etort-4","etort-83",128.9524375,0.217922,0.233485165104272
"etort-4","etort-84",126.1017794,0.219129,0.234966676278021
"etort-4","etort-85",125.9610586,0.217716,0.233066960549068
"etort-4","etort-86",306.5542334,0.222956,0.262715424765381
"etort-4","etort-87",194.8548321,0.217649,0.241703464874171
"etort-4","etort-88",97.37773062,0.211753,0.22652732620354
"etort-4","etort-89",128.528917,0.219199,0.233374334118285
"etort-4","etort-90",131.6679082,0.223022,0.235636361720172
"etort-4","etort-91",94.0467694,0.212748,0.225010077370226
"etort-4","etort-92",128.3673918,0.212825,0.227441506791503
"etort-4","etort-93",191.4410997,0.218271,0.242716198770649
"etort-4","etort-94",149.7908096,0.217558,0.234872728116242
"etort-4","etort-95",188.0606399,0.221585,0.243913304491014
"etort-4","etort-96",49.73188452,0.201212,0.213532471407806
"etort-4","etort-97",102.8123968,0.198957,0.220368744381277
"etort-4","etort-98",71.0052937,0.202594,0.216030299813857
"etort-4","etort-99",91.79789826,0.203068,0.216751056842962
"etort-4","etort-100",106.99454,0.202355,0.220040066803955
"etort-4","etort-102",73.47355617,0.194873,0.219109932734384
"etort-4","etort-103",41.54096219,0.193436,0.21553309619967
"etort-4","etort-104",79.66982877,0.199801,0.217906807410006
"etort-4","etort-105",90.65538855,0.194659,0.21675667039563
"etort-4","etort-106",118.5303069,0.194752,0.227356284919802
"etort-4","etort-107",119.8520074,0.190698,0.229954831004489
"etort-4","etort-108",139.6151324,0.191247,0.233625134868988
"etort-4","etort-109",86.445094,0.191873,0.225615021386695
"etort-4","etort-110",114.5549594,0.206075,0.229612435212801
"etort-4","etort-111",103.3102763,0.203,0.226855958137865
"etort-4","etort-112",183.8224618,0.219151,0.236296205529328
"etort-4","etort-113",171.4588576,0.216756,0.232570276817935
"etort-4","etort-115",92.81688418,0.203357,0.214148938223583
"etort-4","etort-116",101.6502643,0.200711,0.215414977996419
"etort-4","etort-117",119.4619044,0.203767,0.219224146941797
"etort-4","etort-119",191.4521168,0.196786,0.226516186300145
"etort-4","etort-120",183.4175678,0.198523,0.225859530866336
"etort-4","etort-121",50.38466483,0.196238,0.215426924999125
"etort-4","etort-122",51.83957378,0.191868,0.210117087493615
"etort-4","etort-123",50.15494528,0.19721,0.21543446284154
"etort-4","etort-124",55.12199584,0.194597,0.215311614197242
"etort-4","etort-125",48.09100695,0.19516,0.213034156106786
"etort-4","etort-126",61.90017077,0.197481,0.216802952337701
"etort-4","etort-127",60.09161476,0.197357,0.214615508653835
"etort-4","etort-128",59.06139594,0.196169,0.216392564827862
"etort-4","etort-129",63.31680504,0.201832,0.22221015218225
"etort-4","etort-130",143.6076834,0.218181,0.233058379620087
"etort-4","etort-131",153.3617924,0.219384,0.237225458105492
"etort-4","etort-132",144.9680479,0.220486,0.235851010139552
"etort-4","etort-133",143.3853886,0.218277,0.232529541019652
"etort-4","etort-134",141.196371,0.220095,0.23617847432078
"etort-4","etort-135",139.7260978,0.21894,0.237051644642392
"etort-4","etort-136",146.0833094,0.219162,0.236185206047088
"etort-4","etort-137",139.6749428,0.220587,0.233883616536795
"etort-4","etort-138",144.5157293,0.220052,0.235705139197122
"etort-4","etort-139",148.7947321,0.218733,0.233863633595278
"etort-4","etort-140",144.8597538,0.223126,0.239292365110475
"etort-4","etort-141",148.2182574,0.222305,0.237636762476728
"etort-4","etort-142",147.8042068,0.218387,0.234977144274367
"etort-4","etort-143",139.1363601,0.220636,0.237380960208149
"etort-4","etort-144",138.3301478,0.216987,0.233322796296885
"etort-4","etort-145",142.1597108,0.217717,0.237629000985641
"etort-4","etort-146",146.389413,0.220182,0.238358564557149
"etort-4","etort-147",150.540086,0.221098,0.237746811039107
"etort-4","etort-148",142.6673272,0.215624,0.230014667720169
"etort-4","etort-149",145.072035,0.217634,0.23601421168371
"etort-4","etort-150",147.5789145,0.21861,0.235857346882472
"etort-4","etort-151",139.9075768,0.221977,0.236565563169988
"etort-4","etort-152",143.1974313,0.217025,0.232553593194862
"etort-4","etort-153",143.3663716,0.217998,0.235512810852077
"etort-4","etort-154",142.0316201,0.217531,0.233814519264583
"etort-4","etort-155",144.3696932,0.219303,0.23663681627654
"etort-4","etort-156",143.2282259,0.22208,0.23960033789698
"etort-4","etort-157",148.6062528,0.219703,0.235539537976326
"etort-4","etort-158",146.988835,0.214857,0.230858416404049
"etort-4","etort-159",138.3881204,0.216377,0.232710471546142
"etort-4","etort-161",136.4974609,0.220212,0.237005522302112
"etort-4","etort-162",136.950227,0.220675,0.235294414059959
"etort-4","etort-163",146.3118224,0.219892,0.236887568641961
"etort-4","etort-164",145.1946646,0.219304,0.237000618740088
"etort-4","etort-166",147.109676,0.220813,0.2373861629131
"etort-4","etort-167",147.6001613,0.220188,0.238447129461097
"etort-4","etort-168",149.5240434,0.222057,0.237180475999207
"etort-4","etort-169",152.0040267,0.220292,0.236242655370255
"etort-4","etort-170",155.4459904,0.221347,0.238258322440283
"etort-4","etort-172",152.3200999,0.221484,0.238837528269383
"etort-4","etort-173",154.4663905,0.219699,0.235680993083686
"etort-4","etort-174",155.6006227,0.220425,0.234981250898138
"etort-4","etort-175",154.9777439,0.219948,0.236834523200035
"etort-4","etort-176",155.1836746,0.217774,0.235353891849251
"etort-4","etort-177",153.3367343,0.218718,0.235667975265875
"etort-4","etort-178",154.2379193,0.220873,0.23839061649955
"etort-4","etort-179",152.1190683,0.222618,0.239782041293244
"etort-4","etort-180",155.78902,0.220088,0.238205397866013
"etort-4","etort-181",157.0466392,0.219547,0.235208577451274
"etort-4","etort-182",151.6368695,0.220956,0.239241104207664
"etort-4","etort-183",150.7125548,0.22173,0.236651831310189
"etort-4","etort-184",152.3542676,0.222722,0.238212395173195
"etort-4","etort-185",151.0817757,0.222253,0.238497813735284
"etort-4","etort-186",159.1920319,0.218812,0.237846309631561
"etort-4","etort-187",151.4453306,0.221769,0.237446150959005
"etort-5","etort-6",105.6039269,0.203428,0.212320083330981
"etort-5","etort-7",122.994903,0.207161,0.220229023145368
"etort-5","etort-8",105.2934245,0.200135,0.211836365233389
"etort-5","etort-9",104.143778,0.19488,0.213584524257447
"etort-5","etort-10",169.8994237,0.200058,0.229756955852501
"etort-5","etort-11",102.8855335,0.200005,0.218013094829699
"etort-5","etort-12",99.44414119,0.212407,0.225656249136557
"etort-5","etort-13",90.50773088,0.198302,0.218731700911939
"etort-5","etort-14",111.8661197,0.203959,0.224859071485456
"etort-5","etort-15",228.7867366,0.220636,0.250685883291984
"etort-5","etort-16",32.54831366,0.203096,0.209592278306054
"etort-5","etort-17",294.8455779,0.221705,0.263414751011902
"etort-5","etort-18",112.7768114,0.197448,0.217294118972369
"etort-5","etort-19",66.05845261,0.199588,0.215385336695816
"etort-5","etort-20",66.06581307,0.20011,0.215695388845396
"etort-5","etort-21",158.5510238,0.198186,0.224708541677675
"etort-5","etort-22",151.5413544,0.197981,0.224878441201028
"etort-5","etort-23",83.2016748,0.20426,0.218697518868289
"etort-5","etort-24",125.7309374,0.201099,0.222128755521655
"etort-5","etort-25",108.4498573,0.202418,0.217584921075478
"etort-5","etort-26",120.0189898,0.196949,0.217076504257058
"etort-5","etort-27",189.8352714,0.203103,0.230248250339666
"etort-5","etort-28",201.5966747,0.202701,0.230662557108197
"etort-5","etort-30",125.8111879,0.210271,0.224339384402433
"etort-5","etort-31",270.8456196,0.225974,0.259682308698171
"etort-5","etort-32",112.2994813,0.202103,0.214141562656469
"etort-5","etort-33",71.54280876,0.197123,0.208519716759477
"etort-5","etort-34",101.7401145,0.195905,0.211637208037706
"etort-5","etort-35",117.38097,0.205095,0.216030960416863
"etort-5","etort-36",167.3028892,0.217846,0.240481057086822
"etort-5","etort-37",246.7145458,0.220251,0.256313025746558
"etort-5","etort-38",214.6769944,0.223317,0.24874257397069
"etort-5","etort-39",107.9998507,0.197642,0.213259192740884
"etort-5","etort-40",89.55500001,0.197516,0.210175411337248
"etort-5","etort-41",87.84216694,0.198833,0.206521864441983
"etort-5","etort-42",96.77849743,0.196885,0.209894109605401
"etort-5","etort-43",39.85876783,0.199175,0.207994358403026
"etort-5","etort-44",42.12215755,0.198665,0.20769324353268
"etort-5","etort-45",41.05132517,0.196611,0.207349101403862
"etort-5","etort-46",76.73085852,0.211948,0.227648335566684
