"pop.density","sigma","refugia.coords.1","refugia.coords.2","refugia.coords.3","refugia.coords.4","refugia.radii","refugia.time","expansion.time","expansion.speed","expansion.width","seed","score","dir","hab.fact","ntrees"
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49989.9713,113516046,937574968,"./run_483342/iter_110909",32,500
5.7839e-07,31978.1761,745988.2526,681995.1037,4179680.8535,4179680.8535,37983.2503,24371.0247,84441.2887,0.449,252124.5917,851713354,937630246,"./run_312097/iter_372461",32,500
4.0021e-07,10058.4042,458013.0536,618098.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,779542777,937642542,"./run_483342/iter_030968",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10823.8014,0.4,49999.9933,1684079176,937950629,"./run_483342/iter_550399",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50052.7816,15199.998,10813.8014,0.4,49999.9933,1977308069,938271196,"./run_483342/iter_499066",32,500
4e-07,10000,458013.0582,779900,3955710.7385,3987707.9117,50000,15200,10800,0.4,50000,46167085,938279174,"./run_893847/iter_908515",32,500
4.0095e-07,10000.9493,713996.891,394027.3581,3667785.037,3795596.0643,49999.0144,15200.2372,10799.5474,0.4,50040.7102,1106296544,938313176,"./run_014988/iter_849454",32,500
4.0021e-07,10068.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,1595655495,938361361,"./run_483342/iter_837383",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15209.9913,10859.4553,0.4,49999.9713,531568323,938555224,"./run_483342/iter_064914",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50074.054,15199.996,10827.116,0.4,49999.9869,251754718,938768604,"./run_483342/iter_128486",32,500
4.001e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10800,0.4,50000,259990177,938813767,"./run_893847/iter_638943",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3730730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,1111140942,938940533,"./run_483342/iter_392961",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,50009.9933,19936969,938951651,"./run_483342/iter_617591",32,500
4.3705e-07,9999.9883,713990.5203,394119.1627,3667736.1481,3795725.345,49999.9416,15199.9823,10799.9874,0.4,51853.0992,830540388,939395357,"./run_014988/iter_155614",32,500
4.0073e-07,10000.0071,713990.4948,394018.788,3666736.5592,3795723.8819,49999.9912,15200.0015,10799.9962,0.4,50036.5365,741831940,939398016,"./run_014988/iter_733917",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4114696.6041,50000,15200,10800,0.4,50000,1770239613,939408985,"./run_483342/iter_310962",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4001,49999.9869,928154761,939484816,"./run_483342/iter_799700",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15190,10800,0.4,50000,581485749,939537326,"./run_893847/iter_772011",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4001,49999.9713,819918626,939567730,"./run_483342/iter_240757",32,500
4.0066e-07,10193.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,1584724894,939704625,"./run_483342/iter_036452",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,49990,147588400,939805220,"./run_483342/iter_446339",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50000,1727611870,939940079,"./run_483342/iter_033829",32,500
3.9994e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1685442122,940354793,"./run_483342/iter_817263",32,500
4e-07,10000,457913.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50000,1154963179,940418481,"./run_483342/iter_392966",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4342,50009.1743,249443111,940436712,"./run_341467/iter_678253",32,500
4.0073e-07,9999.9998,713990.4447,394018.7209,3667736.1798,3795724.8822,50009.9989,15199.9997,10799.9998,0.4,50036.5039,1447625450,940508332,"./run_014988/iter_077397",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4051695.459,49989.1743,15199.749,10799.8216,0.4342,49999.1743,1769426975,940522569,"./run_341467/iter_046611",32,500
4.8944e-07,9999.9718,713990.6292,394019.7999,3667736.1023,3795726.0124,49999.8591,15199.9572,10799.9696,0.4,54483.3071,982471689,940602520,"./run_014988/iter_685302",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3826728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4342,49999.1743,907793890,940823382,"./run_341467/iter_691328",32,500
4e-07,10000,458113.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50000,768807188,940852289,"./run_483342/iter_687515",32,500
4.0004e-07,10012.0287,457913.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1572022923,941009532,"./run_483342/iter_963167",32,500
3.999e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10800,0.4,50000,1622605159,941818654,"./run_893847/iter_659350",32,500
4e-07,10000,458013.0582,617998.9238,3732730.5267,4115696.6041,50000,15200,10800,0.4,50000,1657319664,941875870,"./run_483342/iter_368132",32,500
4.0085e-07,10000.9493,713996.891,394027.3581,3667785.037,3795596.0643,49999.0144,15200.2372,10799.5474,0.4001,50040.7102,184068401,941947728,"./run_014988/iter_710649",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4001,49999.9996,858924511,942093672,"./run_483342/iter_391273",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,50009.9869,1488605821,942728734,"./run_483342/iter_866069",32,500
4e-07,10000,713990.4432,394018.712,3667736.1805,3795724.8729,50000,15200,10800,0.4001,50000,990821996,942901517,"./run_014988/iter_966909",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1859882198,943138455,"./run_483342/iter_138325",32,500
4.0066e-07,10183.2454,458013.0438,618098.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,1505419527,943310680,"./run_483342/iter_436241",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10810.906,0.4,49999.9996,1489356204,943353586,"./run_483342/iter_245706",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4001,49999.9999,200960800,943413413,"./run_483342/iter_649110",32,500
4.0076e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,1963805504,943413460,"./run_483342/iter_980316",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15209.996,10827.116,0.4,49999.9869,1200982178,943525958,"./run_483342/iter_930535",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3730730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,720232795,943571717,"./run_483342/iter_292287",32,500
3.999e-07,10000.2119,458013.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,1295054963,943644961,"./run_483342/iter_007693",32,500
4.0275e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,779731131,943772271,"./run_483342/iter_520281",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3732730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,1324862077,943822633,"./run_483342/iter_364802",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3730730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,390219560,943882210,"./run_483342/iter_104190",32,500
4e-07,10000.2119,458013.0582,617898.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,114270921,944006706,"./run_483342/iter_886766",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4050695.459,49999.1743,15199.749,10799.8216,0.4342,49999.1743,605594981,944043542,"./run_341467/iter_781382",32,500
4e-07,10000.2119,457913.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,1609032687,944214517,"./run_483342/iter_799208",32,500
3.574e-07,8869.8985,554004.5776,617998.9238,3763727.6998,4051702.2579,41323.874,15222.2924,9300.1976,0.6187,116950.6657,402930200,944252855,"./run_307183/iter_000042",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15210,10800,0.4,50000,1691169212,944453911,"./run_893847/iter_246823",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.3999,49999.9869,76919125,944538608,"./run_483342/iter_545702",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4116696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,1359923649,944864524,"./run_483342/iter_146951",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3732730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1117472909,945011767,"./run_483342/iter_367824",32,500
4.1114e-07,13082.4815,458012.8158,617998.3223,3731731.5778,4115695.5364,50729.655,15199.9659,11032.1625,0.4,49999.8878,1935965653,945030279,"./run_483342/iter_513989",32,500
4e-07,10010.2119,458013.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,824978695,945054977,"./run_483342/iter_366788",32,500
4.9396e-07,9999.8349,361921.3404,779992.8989,3827728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4342,49999.1743,284874320,945056080,"./run_341467/iter_113306",32,500
4e-07,10000.2119,458013.0582,618098.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,1421302093,945062017,"./run_483342/iter_531736",32,500
4.6133e-07,14751.5874,716590.3086,488749.7168,4096080.5949,3827217.8105,50118.5536,21878.145,16129.2948,0.3927,60278.5911,1975395947,945083031,"./run_288951/iter_108838",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10800,0.4,50010,444850889,945151908,"./run_893847/iter_282455",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,1307125809,945161362,"./run_483342/iter_409156",32,500
4.0001e-07,10002.8328,458013.058,617898.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,1891242233,945240528,"./run_483342/iter_009600",32,500
4.0004e-07,10012.0287,458113.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,879579591,945419321,"./run_483342/iter_021615",32,500
4.001e-07,10000.2119,458013.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,572925290,945439985,"./run_483342/iter_580180",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,50009.9999,196528755,945484857,"./run_483342/iter_746754",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3730730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,589199470,945487037,"./run_483342/iter_999392",32,500
4.8944e-07,9999.9718,713990.6292,394019.7999,3667736.1023,3794726.0124,49999.8591,15199.9572,10799.9696,0.4,54473.3071,1908816638,945864713,"./run_014988/iter_508980",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3730730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,717689053,946106431,"./run_483342/iter_488852",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4001,50000,1970664964,946266888,"./run_483342/iter_616939",32,500
4.0004e-07,10012.0287,458013.0573,617898.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1011297160,946337775,"./run_483342/iter_338494",32,500
4.6133e-07,14751.5874,716590.3086,488749.7168,4097080.5949,3827217.8105,50118.5536,21868.145,16129.2948,0.3927,60278.5911,1550676855,946868318,"./run_288951/iter_662663",32,500
3.999e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50000,1211778987,947094939,"./run_483342/iter_197331",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4116696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1630504955,947116817,"./run_483342/iter_308509",32,500
4e-07,10000.2119,458013.0582,617998.9238,3731730.5268,4114696.6041,50000.0495,15200,10800.016,0.4,50000,580896703,947168424,"./run_483342/iter_088991",32,500
4e-07,10000,458013.0582,617998.9238,3730730.5267,4115696.6041,50000,15200,10800,0.4,50000,125741957,947224458,"./run_483342/iter_602290",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15189.9913,10859.4553,0.4,49999.9713,903878360,947348920,"./run_483342/iter_535003",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,50009.9979,1107221009,947378497,"./run_483342/iter_608567",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4114696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,757351911,947473329,"./run_483342/iter_675242",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4116696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,1577629983,947494651,"./run_483342/iter_053064",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50010.6614,15200,10800.2134,0.4,49999.9999,1681750776,947602837,"./run_483342/iter_989269",32,500
4.014e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,290507843,947747660,"./run_483342/iter_144128",32,500
4.3705e-07,9999.9883,713990.5203,394019.1627,3667736.1481,3795725.345,49999.9416,15199.9823,10799.9874,0.4,51863.0992,869663285,947777178,"./run_014988/iter_706164",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4001,49999.9933,1659736528,947895236,"./run_483342/iter_869559",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,689866152,947914610,"./run_483342/iter_159013",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3732730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,1840507408,948014330,"./run_483342/iter_134600",32,500
4e-07,9990.2119,458013.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,940201510,948086943,"./run_483342/iter_018160",32,500
4.0021e-07,10058.4042,458013.0536,617898.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,1575118494,948115678,"./run_483342/iter_666223",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4052695.459,49999.1743,15199.749,10799.8216,0.4342,49999.1743,1477560897,948243853,"./run_341467/iter_075294",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15189.998,10813.8014,0.4,49999.9933,669517313,948294419,"./run_483342/iter_299454",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4343,49999.1743,1516461485,948312004,"./run_341467/iter_587523",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10810,0.4,50000,1581421388,948535138,"./run_483342/iter_874513",32,500
4.0021e-07,10058.4042,457913.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,1740880772,948546950,"./run_483342/iter_721480",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15209.998,10813.8014,0.4,49999.9933,837280493,948676365,"./run_483342/iter_405315",32,500
4e-07,10000.2119,458013.0582,617998.9238,3731730.5268,4116696.6041,50000.0495,15200,10800.016,0.4,50000,278831904,948927700,"./run_483342/iter_642057",32,500
4.0004e-07,10012.0287,458013.0573,618098.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1609290034,949037964,"./run_483342/iter_382092",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.3999,49999.9999,1425305827,949056655,"./run_483342/iter_819745",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50010,676654101,949636051,"./run_483342/iter_012669",32,500
4.8944e-07,9989.9718,713990.6292,394019.7999,3667736.1023,3795726.0124,49999.8591,15199.9572,10799.9696,0.4,54473.3071,52526849,949825942,"./run_014988/iter_101997",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10790,0.4,50000,64324655,949832612,"./run_893847/iter_896842",32,500
7.2608e-07,9999.996,585999.9057,649000.052,3794999.9381,3987999.8609,49999.98,42024.2446,10799.9957,0.4,140648.6059,1583218145,950443980,"./run_970808/iter_623333",32,NA
4.0004e-07,10022.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1110541947,950471753,"./run_483342/iter_523867",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49989.9999,1806028065,950554865,"./run_483342/iter_850947",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50023.6354,15199.9994,10804.3988,0.4,49999.9979,1434854917,950555855,"./run_483342/iter_813285",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15200,10790,0.4,50000,4586416,950603712,"./run_483342/iter_008842",32,500
4.9396e-07,10009.8349,362021.3404,779992.8989,3827728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4342,49999.1743,957506158,950672281,"./run_341467/iter_896410",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4116696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,510032735,950679545,"./run_483342/iter_577926",32,500
4.0001e-07,10002.8328,457913.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,1700878161,950828113,"./run_483342/iter_882875",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.3999,49999.9979,956409849,950899799,"./run_483342/iter_609023",32,500
4.0001e-07,10002.8328,458113.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,1078286491,950978093,"./run_483342/iter_010619",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,52030243,950987378,"./run_483342/iter_947723",32,500
4.013e-07,10370.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,1331272362,951129143,"./run_483342/iter_502240",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4115696.6041,50000,15210,10800,0.4,50000,1366794316,951161045,"./run_483342/iter_875365",32,500
4.0011e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,826211951,951491052,"./run_483342/iter_223086",32,500
4e-07,10000,458013.0582,617998.9238,3731730.5267,4116696.6041,50000,15200,10800,0.4,50000,949306938,951653509,"./run_483342/iter_817312",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4001,49999.9979,435546362,951658204,"./run_483342/iter_112837",32,500
4.0004e-07,10002.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1470127776,951673900,"./run_483342/iter_270050",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3730730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,1766000466,952559054,"./run_483342/iter_845671",32,500
4.1114e-07,13082.4815,458012.8158,617998.3223,3731731.5778,4115695.5364,50709.655,15199.9659,11032.1625,0.4,49999.8878,92636218,952688696,"./run_483342/iter_693913",32,500
4.0066e-07,10183.2454,458013.0438,617898.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,230373535,953016621,"./run_483342/iter_195376",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4115696.5839,50013.6354,15199.9994,10804.3988,0.4,49989.9979,1882241502,953261947,"./run_483342/iter_108228",32,500
4.013e-07,10360.0264,457913.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10827.116,0.4,49999.9869,54629048,953421271,"./run_483342/iter_712963",32,500
4.0014e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49999.9996,1833519469,953652162,"./run_483342/iter_480711",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,864743415,954150393,"./run_483342/iter_808225",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4116696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,1611555072,954198052,"./run_483342/iter_528172",32,500
4.9396e-07,9999.8349,362021.3404,779992.8989,3827728.1939,4051695.459,49999.1743,15199.749,10799.8216,0.4342,49989.1743,283821824,954344584,"./run_341467/iter_587582",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10800,0.4001,50000,375972107,954411875,"./run_893847/iter_450234",32,500
4.0021e-07,10058.4042,458013.0536,617998.9124,3731730.5466,4114696.5839,50013.6354,15199.9994,10804.3988,0.4,49999.9979,598518041,954513912,"./run_483342/iter_829245",32,500
4.0056e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49999.9933,1685991831,954745604,"./run_483342/iter_735202",32,500
4.0073e-07,9999.9998,713990.4447,394018.7209,3667736.1798,3795724.8822,49999.9989,15189.9997,10799.9998,0.4,50036.5039,1971455495,955246104,"./run_014988/iter_932710",32,500
4.1114e-07,13082.4815,458012.8158,617998.3223,3731731.5778,4115695.5364,50719.655,15199.9659,11032.1625,0.4,49999.8878,1450044475,955321053,"./run_483342/iter_640578",32,500
4.0073e-07,9999.9998,713990.4447,393918.7209,3667736.1798,3795724.8822,49999.9989,15199.9997,10799.9998,0.4,50036.5039,1763282522,955579635,"./run_014988/iter_675814",32,500
7.2508e-07,9999.996,585999.9057,650000.052,3794999.9381,3987999.8609,49999.98,42024.2446,10799.9957,0.4,140648.6059,1252289733,955718329,"./run_970808/iter_819546",32,NA
4e-07,10000,458013.0582,618098.9238,3731730.5267,4115696.6041,50000,15200,10800,0.4,50000,1788741944,956136839,"./run_483342/iter_744663",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4114696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,1770466073,956452157,"./run_483342/iter_709286",32,500
4.0066e-07,10183.2454,458013.0438,617998.8881,3731730.5892,4115696.5407,50042.7816,15199.998,10813.8014,0.4,49989.9933,797924985,956685475,"./run_483342/iter_064580",32,500
4.1114e-07,13082.4815,458012.8158,617998.3223,3731731.5778,4115695.5364,50719.655,15199.9659,11032.1625,0.4,50009.8878,1686721575,956727377,"./run_483342/iter_648250",32,500
4e-07,10000.2119,458013.0582,617998.9238,3730730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,1972630797,956771671,"./run_483342/iter_702625",32,500
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15189.9999,10800.906,0.4,49999.9996,1245067894,956976107,"./run_483342/iter_784353",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.3999,49999.9713,797969420,956988720,"./run_483342/iter_368612",32,500
4e-07,10000.2119,458013.0582,617998.9238,3731730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,907327517,957068099,"./run_483342/iter_747999",32,500
4e-07,10010,458013.0582,780000,3955710.7385,3987707.9117,50000,15200,10800,0.4,50000,268313329,957068977,"./run_893847/iter_632603",32,500
4.0285e-07,10789.4041,457912.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,1528055221,957544020,"./run_483342/iter_689596",32,500
4.0001e-07,10012.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15200,10800.2134,0.4,49999.9999,843935897,957699953,"./run_483342/iter_335172",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3731730.7959,4116696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,1434190128,957793037,"./run_483342/iter_345357",32,500
4.0001e-07,10002.8328,458013.058,617998.9233,3731730.5277,4115696.6032,50000.6614,15210,10800.2134,0.4,49999.9999,1888999044,958059455,"./run_483342/iter_931251",32,500
4.0285e-07,10789.4041,458012.9961,617998.7698,3732730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,50204792,958081510,"./run_483342/iter_120974",32,500
4.0285e-07,10779.4041,458012.9961,617998.7698,3731730.7959,4115696.3307,50184.2991,15199.9913,10859.4553,0.4,49999.9713,1510124420,958261089,"./run_483342/iter_336368",32,500
4.1114e-07,13082.4815,458012.8158,617998.3223,3731731.5778,4116695.5364,50719.655,15199.9659,11032.1625,0.4,49999.8878,366278230,958401265,"./run_483342/iter_242394",32,500
4e-07,10000.2119,458013.0582,617998.9238,3732730.5268,4115696.6041,50000.0495,15200,10800.016,0.4,50000,748563849,958786185,"./run_483342/iter_895549",32,500
4.013e-07,10360.0264,458013.0299,617998.8536,3731730.6495,4115696.4794,50084.054,15199.996,10817.116,0.4,49999.9869,1881921243,959079314,"./run_483342/iter_237509",32,500
4.0123e-07,10004.0698,714018.0768,394055.7446,3667945.6069,3795172.7018,49995.779,15201.0179,10808.0609,0.4001,50054.5341,1309020860,959130878,"./run_014988/iter_916362",32,500
5e-07,500,727229,626639,3803747,3957436,50000,12000,8000,0.4,1e+05,842407497,959356793,"./run_748347/iter_0001",32,NA
4.0004e-07,10012.0287,458013.0573,617998.9215,3731730.5308,4115696.6,50002.8083,15199.9999,10800.906,0.4,49989.9996,1052730583,959370196,"./run_483342/iter_453500",32,500
4e-07,10000,458013.0582,780000,3955710.7385,3987707.9117,49990,15200,10800,0.4,50000,1528470474,959393549,"./run_893847/iter_407436",32,500
4.8944e-07,10009.9718,713990.6292,394019.7999,3667736.1023,3795726.0124,49999.8591,15199.9572,10799.9696,0.4,54473.3071,492394200,959907896,"./run_014988/iter_477382",32,500
